id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-PLCO-00264,球员与教练,欧洲传奇后卫,卡纳瓦罗风格,world_cup,4,卡纳瓦罗中卫特点?,卡纳瓦罗特点,卡纳瓦罗以盯人、头球与补位意识著称。,2006年世界杯防守表现获全球认可。,fact,"卡纳瓦罗,盯人,头球,2006","球员,欧洲,后卫",player:卡纳瓦罗,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00265,球员与教练,欧洲传奇后卫,贝肯鲍尔1974,world_cup,4,贝肯鲍尔1974年场上位置?,贝皇1974位置,贝肯鲍尔1974年以西德自由人（清道夫）身份率队夺冠。,球员时代世界杯冠军队长。,fact,"贝肯鲍尔,1974,清道夫,队长","球员,欧洲,后卫",player:贝肯鲍尔|team:德国,,入门,1974,1974,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00266,球员与教练,欧洲传奇后卫,贝肯鲍尔1966,world_cup,4,贝肯鲍尔1966年世界杯?,贝肯鲍尔1966,贝肯鲍尔1966年英格兰世界杯作为西德主力参赛获亚军。,当时已展现后场组织才能。,fact,"贝肯鲍尔,1966,西德,亚军","球员,欧洲,后卫",player:贝肯鲍尔|team:德国,,进阶,1966,1966,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00267,球员与教练,欧洲传奇后卫,贝肯鲍尔风格,world_cup,4,贝肯鲍尔清道夫特点?,清道夫特点,贝肯鲍尔以后场前插、传球组织与防守覆盖开创自由人踢法。,影响后世后卫角色定义。,fact,"贝肯鲍尔,自由人,组织,后卫","球员,欧洲,后卫",player:贝肯鲍尔,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00268,球员与教练,欧洲传奇后卫,摩尔1966,world_cup,4,博比摩尔1966年世界杯角色?,摩尔1966,博比摩尔1966年英格兰世界杯冠军队长，中卫领袖。,决赛对西德零封夺冠。,fact,"摩尔,1966,队长,英格兰","球员,欧洲,后卫",player:博比·摩尔|team:英格兰,,入门,1966,1966,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00269,球员与教练,欧洲传奇后卫,摩尔风格,world_cup,4,博比摩尔中卫特点?,摩尔特点,博比摩尔以冷静解围、阅读比赛与队长气质著称。,英格兰1966年夺冠防线核心。,fact,"摩尔,冷静,队长,1966","球员,欧洲,后卫",player:博比·摩尔,,入门,1966,1966,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00270,球员与教练,欧洲传奇后卫,普约尔2010,world_cup,4,普约尔2010年世界杯?,普约尔2010,普约尔2010年南非世界杯半决赛头球破门助西班牙胜德国。,当届随队夺冠。,fact,"普约尔,2010,头球,德国","球员,欧洲,后卫",player:普约尔|team:西班牙|team:德国,,入门,2010,2010,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00271,球员与教练,欧洲传奇后卫,普约尔2014,world_cup,4,普约尔2014年世界杯?,普约尔2014,普约尔2014年巴西世界杯小组赛出局。,西班牙卫冕冠军小组淘汰。,fact,"普约尔,2014,西班牙,小组","球员,欧洲,后卫",player:普约尔|team:西班牙,,进阶,2014,2014,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00272,球员与教练,欧洲传奇后卫,普约尔风格,world_cup,4,普约尔后卫风格?,普约尔风格,普约尔以拼搏、头球与边路回追著称，外号狮王。,2010年半决赛进球为经典。,fact,"普约尔,狮王,头球,拼搏","球员,欧洲,后卫",player:普约尔,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00273,球员与教练,欧洲传奇后卫,图拉姆1998,world_cup,4,图拉姆1998年世界杯?,图拉姆1998,图拉姆1998年法国世界杯半决赛对克罗地亚梅开二度助法国晋级。,当届随队夺冠。,fact,"图拉姆,1998,克罗地亚,梅开二度","球员,欧洲,后卫",player:图拉姆|team:法国,,入门,1998,1998,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00274,球员与教练,欧洲传奇后卫,图拉姆2006,world_cup,4,图拉姆2006年世界杯?,图拉姆2006,图拉姆2006年德国世界杯决赛首发，法国获亚军。,与萨尼奥尔组成右路防线。,fact,"图拉姆,2006,法国,决赛","球员,欧洲,后卫",player:图拉姆|team:法国,,进阶,2006,2006,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00275,球员与教练,欧洲传奇后卫,图拉姆纪录,world_cup,4,图拉姆世界杯出场纪录?,图拉姆出场,图拉姆世界杯决赛圈出场25场，与马特乌斯并列历史最多之一。,法国1998、2006两届核心后卫。,fact,"图拉姆,25场,出场,法国","球员,欧洲,后卫",player:图拉姆,,入门,,,欧洲,zh-CN,record,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00276,球员与教练,欧洲传奇后卫,德塞利1998,world_cup,4,德塞利1998年世界杯?,德塞利1998,德塞利1998年法国世界杯主力中卫随队夺冠。,与布兰科、图拉姆构成防线。,fact,"德塞利,1998,法国,中卫","球员,欧洲,后卫",player:德塞利|team:法国,,入门,1998,1998,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00277,球员与教练,欧洲传奇后卫,德塞利2006,world_cup,4,德塞利2006年世界杯?,德塞利2006,德塞利2006年德国世界杯决赛首发中卫。,法国点球大战负意大利。,fact,"德塞利,2006,意大利,决赛","球员,欧洲,后卫",player:德塞利|team:法国|team:意大利,,进阶,2006,2006,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00278,球员与教练,欧洲传奇后卫,德塞利风格,world_cup,4,德塞利中卫特点?,德塞利特点,德塞利以身体对抗、速度与防空著称。,亦曾效力切尔西等俱乐部。,fact,"德塞利,对抗,速度,防空","球员,欧洲,后卫",player:德塞利,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00279,球员与教练,欧洲传奇后卫,意大利2006防线,world_cup,4,2006年意大利中卫搭档是谁?,意大利2006中卫,2006年意大利由内斯塔与卡纳瓦罗搭档中卫，布冯把守大门。,七场夺冠仅失2球（含点球大战）。,fact,"意大利,2006,内斯塔,卡纳瓦罗","球员,欧洲,后卫",player:内斯塔|player:卡纳瓦罗|player:布冯,,入门,2006,2006,欧洲,zh-CN,history,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00280,球员与教练,欧洲传奇后卫,意大利后卫传统,world_cup,4,意大利世界杯后卫传统?,意式后卫,意大利世界杯常以防反、盯人与中卫组合著称。,巴雷西、马尔蒂尼、卡纳瓦罗等为标志。,fact,"意大利,盯人,中卫,传统","球员,欧洲,后卫",player:巴雷西|player:马尔蒂尼|player:卡纳瓦罗,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00281,球员与教练,欧洲传奇后卫,法国1998防线,world_cup,4,1998年法国主力后卫有谁?,法国1998防线,1998年法国图拉姆、德塞利、布兰科（未入实体库）等构成冠军防线。,决赛3比0胜巴西。,fact,"法国,1998,图拉姆,德塞利","球员,欧洲,后卫",player:图拉姆|player:德塞利|team:法国,,入门,1998,1998,欧洲,zh-CN,history,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00282,球员与教练,欧洲传奇后卫,西班牙2010防线,world_cup,4,2010年西班牙防线核心?,西班牙2010防线,2010年西班牙普约尔、皮克（未入实体库）与卡西利亚斯构成冠军防线。,传控体系下防线保持高位协同。,fact,"西班牙,2010,普约尔,卡西","球员,欧洲,后卫",player:普约尔|player:卡西利亚斯|team:西班牙,,入门,2010,2010,欧洲,zh-CN,history,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00283,球员与教练,欧洲传奇后卫,德国自由人,world_cup,4,德国世界杯自由人代表?,德国自由人,贝肯鲍尔为德国世界杯自由人踢法代表，影响1970年代战术。,1974年本土夺冠为其球员时代高峰。,fact,"德国,自由人,贝肯鲍尔,1974","球员,欧洲,后卫",player:贝肯鲍尔|team:德国,,入门,1974,1974,欧洲,zh-CN,history,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00284,球员与教练,欧洲传奇后卫,英格兰1966防线,world_cup,4,1966年英格兰防线核心?,英格兰1966防线,1966年英格兰博比摩尔领衔中卫线，班克斯（门将）把守大门夺冠。,决赛对西德零失球。,fact,"英格兰,1966,摩尔,班克斯","球员,欧洲,后卫",player:博比·摩尔|player:班克斯|team:英格兰,,入门,1966,1966,欧洲,zh-CN,history,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00285,球员与教练,欧洲传奇后卫,中卫金球,world_cup,4,世界杯中卫获金球有谁?,中卫金球,卡纳瓦罗2006年获世界杯金球，为罕见的中卫获奖者。,体现当届防守统治力。,fact,"卡纳瓦罗,2006,金球,中卫","球员,欧洲,后卫",player:卡纳瓦罗,,入门,2006,2006,欧洲,zh-CN,stat,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00286,球员与教练,欧洲传奇后卫,马尔蒂尼遗憾,world_cup,4,马尔蒂尼世界杯遗憾?,马尔蒂尼遗憾,马尔蒂尼职业生涯未能夺得世界杯冠军。,1994年决赛点球负巴西最接近冠军。,fact,"马尔蒂尼,遗憾,1994,点球","球员,欧洲,后卫",player:马尔蒂尼|team:巴西,,进阶,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00287,球员与教练,欧洲传奇后卫,卡纳瓦罗队长,world_cup,4,卡纳瓦罗何时担任意大利队长?,卡纳瓦罗队长,卡纳瓦罗2006年世界杯担任意大利队长并夺冠。,2010年仍以队长身份参赛。,fact,"卡纳瓦罗,队长,2006,意大利","球员,欧洲,后卫",player:卡纳瓦罗|team:意大利,,入门,2006,2010,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00288,球员与教练,欧洲传奇后卫,图拉姆进球,world_cup,4,图拉姆世界杯进了多少球?,图拉姆进球,图拉姆世界杯打入2球，均来自1998年半决赛对克罗地亚。,后卫进球属罕见高光。,fact,"图拉姆,2球,1998,半决赛","球员,欧洲,后卫",player:图拉姆,,进阶,1998,1998,欧洲,zh-CN,stat,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00289,球员与教练,欧洲传奇后卫,普约尔头球,world_cup,4,普约尔2010半决赛头球对手?,普约尔头球对手,普约尔2010年半决赛头球破门击败德国晋级决赛。,该球为其世界杯经典瞬间。,fact,"普约尔,2010,德国,头球","球员,欧洲,后卫",player:普约尔|team:德国,,入门,2010,2010,欧洲,zh-CN,history,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00290,球员与教练,欧洲传奇后卫,贝肯鲍尔教练,world_cup,4,贝肯鲍尔球员与教练世界杯冠军?,贝皇双冠,贝肯鲍尔1974年球员夺冠，1990年作为教练率德国夺冠。,世界杯史上少数球员教练双冠人物。,fact,"贝肯鲍尔,1974,1990,教练","球员,欧洲,后卫",player:贝肯鲍尔|team:德国,,进阶,1974,1990,欧洲,zh-CN,record,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00291,球员与教练,欧洲传奇后卫,内斯塔2014,world_cup,4,内斯塔2014年世界杯?,内斯塔2014,内斯塔2014年巴西世界杯小组赛出局后退役国家队。,意大利防线换代节点。,fact,"内斯塔,2014,意大利,退役","球员,欧洲,后卫",player:内斯塔|team:意大利,,进阶,2014,2014,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00292,球员与教练,欧洲传奇后卫,巴雷西点球,world_cup,4,巴雷西1994年点球大战?,巴雷西1994点球,巴雷西1994年决赛点球大战罚失，意大利负巴西。,当届仍为防线核心之一。,fact,"巴雷西,1994,点球,巴西","球员,欧洲,后卫",player:巴雷西|team:巴西,,进阶,1994,1994,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00293,球员与教练,欧洲传奇后卫,马尔蒂尼纪录,world_cup,4,马尔蒂尼世界杯出场次数?,马尔蒂尼出场,马尔蒂尼世界杯决赛圈出场23场，为意大利队史纪录之一。,横跨1990至2002年。,fact,"马尔蒂尼,23场,出场,意大利","球员,欧洲,后卫",player:马尔蒂尼,,进阶,,,欧洲,zh-CN,record,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00294,球员与教练,欧洲传奇后卫,知识速览,world_cup,4,欧洲传奇后卫速览?,欧洲后卫速览,马尔蒂尼、巴雷西、卡纳瓦罗2006、贝肯鲍尔清道夫、摩尔1966、普约尔2010、图拉姆1998。,代表欧洲世界杯防线经典人物。,list,"速览,马尔蒂尼,卡纳瓦罗,普约尔","球员,欧洲,后卫",,,入门,,,欧洲,zh-CN,history,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00295,球员与教练,欧洲传奇后卫,历史地位,world_cup,4,欧洲后卫在世界杯地位?,欧洲后卫地位,欧洲后卫长期定义防守标准，意大利中卫传统尤为突出。,法国、西班牙、德国、英格兰亦贡献大量经典后卫。,fact,"欧洲,后卫,防守,意大利","球员,欧洲,后卫",,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00296,球员与教练,欧洲传奇后卫,卡纳瓦罗2002,world_cup,4,卡纳瓦罗2002年世界杯?,卡纳瓦罗2002,卡纳瓦罗2002年韩日世界杯作为意大利主力中卫，十六强出局。,为2006年夺冠积累经验。,fact,"卡纳瓦罗,2002,意大利,十六强","球员,欧洲,后卫",player:卡纳瓦罗|team:意大利,,进阶,2002,2002,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00297,球员与教练,欧洲传奇后卫,贝肯鲍尔1970,world_cup,4,贝肯鲍尔1970年世界杯?,贝肯鲍尔1970,贝肯鲍尔1970年墨西哥世界杯随西德获季军。,1974年率队夺冠完成升华。,fact,"贝肯鲍尔,1970,西德,季军","球员,欧洲,后卫",player:贝肯鲍尔|team:德国,,进阶,1970,1970,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00298,球员与教练,欧洲传奇后卫,内斯塔2002,world_cup,4,内斯塔2002年世界杯?,内斯塔2002,内斯塔2002年韩日世界杯参赛，意大利十六强出局。,与卡纳瓦罗开始长期搭档。,fact,"内斯塔,2002,意大利,十六强","球员,欧洲,后卫",player:内斯塔|team:意大利,,进阶,2002,2002,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00299,球员与教练,欧洲传奇后卫,图拉姆风格,world_cup,4,图拉姆后卫风格?,图拉姆风格,图拉姆以速度、补位与右路防守覆盖著称。,1998年半决赛进球为后卫罕见高光。,fact,"图拉姆,速度,补位,1998","球员,欧洲,后卫",player:图拉姆,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00300,球员与教练,欧洲传奇后卫,清道夫战术,world_cup,4,世界杯清道夫战术指什么?,清道夫战术,清道夫指拖后组织防守并衔接进攻的后卫角色，贝肯鲍尔为代表。,影响1970年代至1980年代欧洲足球。,fact,"清道夫,贝肯鲍尔,战术,后卫","球员,欧洲,后卫",player:贝肯鲍尔,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00301,球员与教练,传奇门将,概览,world_cup,4,世界杯传奇门将指什么?,传奇门将,传奇门将指在世界杯舞台有关键扑救、冠军或纪录的门将。,涵盖欧洲、南美、非洲等代表。,fact,"门将,传奇,扑救,世界杯","球员,门将,传奇",,,入门,,,全球,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00302,球员与教练,传奇门将,雅辛1966,world_cup,4,雅辛1966年世界杯成绩?,雅辛1966成绩,雅辛1966年英格兰世界杯率苏联获四强。,当届表现巩固其历史地位。,fact,"雅辛,1966,苏联,四强","球员,门将,传奇",player:雅辛,,入门,1966,1966,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00303,球员与教练,传奇门将,雅辛金球,world_cup,4,雅辛为何能获金球奖?,雅辛金球,雅辛是迄今唯一获金球奖的门将，以革命性扑救与指挥著称。,外号黑蜘蛛。,fact,"雅辛,金球,黑蜘蛛,门将","球员,门将,传奇",player:雅辛,,入门,,,欧洲,zh-CN,stat,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00304,球员与教练,传奇门将,雅辛风格,world_cup,4,雅辛门将风格特点?,雅辛风格,雅辛以出击范围、反应与黑色球衣形象著称。,影响现代门将训练理念。,fact,"雅辛,出击,反应,黑色","球员,门将,传奇",player:雅辛,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00305,球员与教练,传奇门将,雅辛纪录,world_cup,4,雅辛世界杯零封情况?,雅辛零封,雅辛职业生涯以高零封率著称，1966年世界杯多场关键扑救。,苏联当时属欧洲强队之一。,fact,"雅辛,零封,1966,扑救","球员,门将,传奇",player:雅辛,,进阶,1966,1966,欧洲,zh-CN,stat,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00306,球员与教练,传奇门将,卡西2010扑救,world_cup,4,卡西2010决赛扑出了谁的单刀?,卡西扑罗本,卡西利亚斯2010年决赛加时扑救罗本单刀，助西班牙夺冠。,该扑救为当届经典瞬间。,fact,"卡西,2010,罗本,单刀","球员,门将,传奇",player:卡西利亚斯|player:罗本|team:西班牙,,入门,2010,2010,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00307,球员与教练,传奇门将,卡西2008,world_cup,4,卡西利亚斯2008年欧洲杯后世界杯?,卡西2008,卡西利亚斯2008年欧洲杯夺冠后，2010年世界杯延续主力地位。,西班牙黄金一代门将核心。,fact,"卡西,2008,西班牙,主力","球员,门将,传奇",player:卡西利亚斯|team:西班牙,,进阶,2008,2010,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00308,球员与教练,传奇门将,卡西2014,world_cup,4,卡西利亚斯2014年世界杯?,卡西2014,卡西利亚斯2014年巴西世界杯小组赛出局。,西班牙卫冕冠军小组淘汰。,fact,"卡西,2014,西班牙,小组","球员,门将,传奇",player:卡西利亚斯|team:西班牙,,进阶,2014,2014,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00309,球员与教练,传奇门将,卡西队长,world_cup,4,卡西利亚斯何时任西班牙队长?,卡西队长,卡西利亚斯2010年世界杯前后长期担任西班牙队长。,与普约尔、哈维等共同领军。,fact,"卡西,队长,西班牙,2010","球员,门将,传奇",player:卡西利亚斯|team:西班牙,,入门,2010,2010,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00310,球员与教练,传奇门将,卡西风格,world_cup,4,卡西利亚斯门将特点?,卡西特点,卡西利亚斯以反应速度、近距离扑救与领袖气质著称。,外号圣卡西。,fact,"卡西,反应,圣卡西,领袖","球员,门将,传奇",player:卡西利亚斯,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00311,球员与教练,传奇门将,布冯2006,world_cup,4,布冯2006年世界杯?,布冯2006,布冯2006年德国世界杯作为主力门将夺冠。,决赛点球大战胜法国。,fact,"布冯,2006,意大利,夺冠","球员,门将,传奇",player:布冯|team:意大利,,入门,2006,2006,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00312,球员与教练,传奇门将,布冯2014,world_cup,4,布冯2014年世界杯?,布冯2014,布冯2014年巴西世界杯小组赛出局。,意大利未能卫冕。,fact,"布冯,2014,意大利,小组","球员,门将,传奇",player:布冯|team:意大利,,进阶,2014,2014,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00313,球员与教练,传奇门将,布冯2018,world_cup,4,布冯2018年世界杯?,布冯2018,布冯2018年俄罗斯世界杯未参赛，意大利亦未入围。,国家队生涯后期转折点。,fact,"布冯,2018,意大利,未入围","球员,门将,传奇",player:布冯|team:意大利,,进阶,2018,2018,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00314,球员与教练,传奇门将,布冯风格,world_cup,4,布冯门将风格特点?,布冯风格,布冯以站位、扑救稳定性与指挥防线著称。,意大利2006年夺冠防线最后一环。,fact,"布冯,站位,指挥,2006","球员,门将,传奇",player:布冯,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00315,球员与教练,传奇门将,布冯纪录,world_cup,4,布冯世界杯出场次数?,布冯出场,布冯世界杯决赛圈出场17场，为意大利门将纪录之一。,横跨1998至2014年。,fact,"布冯,17场,出场,意大利","球员,门将,传奇",player:布冯,,进阶,,,欧洲,zh-CN,record,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00316,球员与教练,传奇门将,诺伊尔2014,world_cup,4,诺伊尔2014年世界杯角色?,诺伊尔2014,诺伊尔2014年巴西世界杯作为主力门将夺冠，推行门将清道夫角色。,对阿尔及利亚等场出击活跃。,fact,"诺伊尔,2014,德国,清道夫","球员,门将,传奇",player:诺伊尔|team:德国,,入门,2014,2014,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00317,球员与教练,传奇门将,诺伊尔2018,world_cup,4,诺伊尔2018年世界杯?,诺伊尔2018,诺伊尔2018年俄罗斯世界杯复出主力，德国小组出局。,卫冕冠军小组淘汰。,fact,"诺伊尔,2018,德国,小组","球员,门将,传奇",player:诺伊尔|team:德国,,进阶,2018,2018,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00318,球员与教练,传奇门将,诺伊尔2022,world_cup,4,诺伊尔2022年世界杯?,诺伊尔2022,诺伊尔2022年卡塔尔世界杯作为德国队长参赛，小组出局。,小组赛负日本、西班牙。,fact,"诺伊尔,2022,德国,队长","球员,门将,传奇",player:诺伊尔|team:德国,,入门,2022,2022,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00319,球员与教练,传奇门将,诺伊尔风格,world_cup,4,诺伊尔门将革新?,诺伊尔革新,诺伊尔以大范围出击、脚下技术与清道夫门将踢法著称。,2014年世界杯体现其战术价值。,fact,"诺伊尔,出击,清道夫,2014","球员,门将,传奇",player:诺伊尔,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00320,球员与教练,传奇门将,班克斯1970,world_cup,4,班克斯1970年世界杯经典扑救?,班克斯1970,班克斯1970年墨西哥世界杯对巴西扑救贝利头球，被誉为世纪扑救之一。,英格兰当届四强。,fact,"班克斯,1970,贝利,扑救","球员,门将,传奇",player:班克斯|player:贝利|team:英格兰,,入门,1970,1970,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00321,球员与教练,传奇门将,班克斯1966,world_cup,4,班克斯1966年世界杯?,班克斯1966,班克斯1966年英格兰世界杯冠军主力门将。,决赛对西德零失球。,fact,"班克斯,1966,英格兰,夺冠","球员,门将,传奇",player:班克斯|team:英格兰,,入门,1966,1966,欧洲,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00322,球员与教练,传奇门将,班克斯风格,world_cup,4,班克斯门将特点?,班克斯特点,班克斯以反应与单手托球扑救著称。,英格兰1966年夺冠功臣之一。,fact,"班克斯,反应,托球,1966","球员,门将,传奇",player:班克斯,,入门,,,欧洲,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00323,球员与教练,传奇门将,塔法雷尔1994,world_cup,4,塔法雷尔1994年世界杯?,塔法雷尔1994,塔法雷尔1994年美国世界杯主力门将，点球大战表现稳定。,巴西当届夺冠。,fact,"塔法雷尔,1994,巴西,点球","球员,门将,传奇",player:塔法雷尔|team:巴西,,入门,1994,1994,南美,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00324,球员与教练,传奇门将,塔法雷尔1998,world_cup,4,塔法雷尔1998年世界杯?,塔法雷尔1998,塔法雷尔1998年法国世界杯决赛首发，巴西负法国获亚军。,决赛失球含齐达内头球。,fact,"塔法雷尔,1998,法国,亚军","球员,门将,传奇",player:塔法雷尔|team:巴西|team:法国,,进阶,1998,1998,南美,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00325,球员与教练,传奇门将,迪达2002,world_cup,4,迪达2002年世界杯?,迪达2002,迪达2002年韩日世界杯替补门将随巴西夺冠。,2006年升任主力。,fact,"迪达,2002,巴西,替补","球员,门将,传奇",player:迪达|team:巴西,,进阶,2002,2002,南美,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00326,球员与教练,传奇门将,迪达2006,world_cup,4,迪达2006年世界杯?,迪达2006,迪达2006年德国世界杯作为巴西主力门将参赛。,八强1比0负法国出局。,fact,"迪达,2006,巴西,法国","球员,门将,传奇",player:迪达|team:巴西|team:法国,,入门,2006,2006,南美,zh-CN,bio,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00327,球员与教练,传奇门将,巴西门将传统,world_cup,4,巴西世界杯门将传统?,巴西门将,巴西世界杯常出优秀门将，塔法雷尔、迪达等为1994至2006代表。,点球大战心理优势常被提及。,fact,"巴西,门将,塔法雷尔,迪达","球员,门将,传奇",player:塔法雷尔|player:迪达|team:巴西,,入门,,,南美,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00328,球员与教练,传奇门将,点球大战,world_cup,4,世界杯门将点球大战作用?,门将点球,传奇门将在点球大战的扑救与心理战常决定淘汰赛走势。,1994年塔法雷尔、2006年布冯等为典型。,fact,"点球,扑救,心理,门将","球员,门将,传奇",,,入门,,,全球,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00329,球员与教练,传奇门将,金手套奖,world_cup,4,世界杯金手套奖是什么?,金手套,金手套奖授予当届世界杯最佳门将（FIFA官方评选）。,卡西利亚斯2010年、诺伊尔2014年等曾获。,fact,"金手套,最佳门将,FIFA,2010","球员,门将,传奇",,,入门,,,全球,zh-CN,stat,official,historical_record,FIFA World Cup official statistics,,2026-06-04
WC-PLCO-00330,球员与教练,传奇门将,门将进球,world_cup,4,世界杯门将能进球吗?,门将进球,门将极少在世界杯进球，但参与进攻与助攻偶有发生。,诺伊尔等以出击参与进攻著称。,fact,"门将,进球,出击,诺伊尔","球员,门将,传奇",player:诺伊尔,,入门,,,全球,zh-CN,culture,official,historical_record,FIFA World Cup official statistics,,2026-06-04
