id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-GLOS-00108,术语与百科,战术黑话,下底传中,both,3,下底传中是什么?,底线传中|cross,边锋或边卫沿底线突破后传中至禁区，由中锋或后上球员完成射门。,传中质量与前点、后点包抄配合至关重要。,definition,"下底,传中,边路,进攻","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00109,术语与百科,战术黑话,内切,both,3,边锋内切是什么意思?,cut inside|内切射门,边锋从边路斜向肋部或中路拿球，常以内脚或惯用脚远射或做球。,罗本、萨拉赫等以内切射门闻名。,definition,"内切,边锋,肋部,射门","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00110,术语与百科,战术黑话,世界波,both,3,世界波是什么意思?,远射世界波|惊天远射,指距离球门较远、角度刁钻且力量与弧线俱佳的精彩进球，多为远射。,世界杯历史上有诸多经典世界波被反复播放。,definition,"世界波,远射,精彩进球,射门","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00111,术语与百科,战术黑话,贴地斩,both,3,贴地斩是什么?,低平球射门|ground shot,贴地斩指低平、快速的地面射门，常绕开门将或后卫封堵角度直窜球门。,禁区弧顶或反击中常见。,definition,"贴地斩,低射,射门,地面球","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00112,术语与百科,战术黑话,勺子点球,both,3,勺子点球是什么?,panenka|挑射点球,点球时将球轻轻挑过门将中路，利用门将提前扑侧的空档得分。,因风险高而极具观赏性；齐达内、托蒂等均曾使用。,definition,"勺子点球,点球,挑射,panenka","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00113,术语与百科,战术黑话,电梯球,both,3,电梯球是什么?,落叶球|knuckleball,电梯球指无明显旋转、飞行轨迹飘忽不定的任意球或远射，门将难以判断。,C罗、Juninho等球员以电梯球著称。,definition,"电梯球,任意球,落叶球,射门","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00114,术语与百科,战术黑话,圆月弯刀,both,3,圆月弯刀是什么?,弧线球|banana kick,形容弧线极大的任意球或远射，球路如弯刀绕过人墙飞入死角。,贝克汉姆的任意球常被称作圆月弯刀。,definition,"圆月弯刀,弧线球,任意球,贝克汉姆","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00115,术语与百科,战术黑话,穿裆,both,3,穿裆是什么意思?,nutmeg|裆下过人,将球从对手两腿之间穿过并完成过人，技术性与羞辱性兼具。,小空间突破时偶尔使用。,definition,"穿裆,nutmeg,过人,技术","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00116,术语与百科,战术黑话,马赛回旋,both,3,马赛回旋是什么?,齐达内转身|回旋过人,背身护球时以一脚触球完成180度转身摆脱防守的招牌动作。,齐达内因该动作被称为马赛回旋代表。,definition,"马赛回旋,过人,齐达内,转身","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00117,术语与百科,战术黑话,高位反抢,both,3,高位反抢是什么?,gegenpressing|立刻反抢,丢球后立即在前场集体逼抢，力争数秒内夺回球权并继续进攻。,克洛普执教的多特与利物浦以此闻名。,definition,"高位反抢,gegenpressing,压迫,克洛普","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00118,术语与百科,战术黑话,链式防守,both,3,链式防守是什么?,catenaccio|意大利链式,强调防线紧凑、层层设防与自由人补位的防守体系，源于意大利足球。,与纯摆大巴不同，链式防守更注重体系与盯防组织。,definition,"链式防守,catenaccio,意大利,防守","战术黑话,术语",,,专业,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00119,术语与百科,战术黑话,全攻全守,both,3,全攻全守是什么?,total football|荷兰足球,球员位置高度流动、全员参与进攻与防守的战术哲学，1970年代荷兰代表。,克鲁伊夫是全攻全守理念的象征人物。,definition,"全攻全守,荷兰,克鲁伊夫,流动","战术黑话,术语",,,专业,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00120,术语与百科,战术黑话,前点,both,3,前点是什么意思?,前点包抄|近门柱,指传中或定位球时，靠近发球方向或近门柱的抢点区域与球员。,前点包抄往往留给反应最快的攻击手。,definition,"前点,包抄,传中,定位球","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00121,术语与百科,战术黑话,后点,both,3,后点是什么意思?,远门柱|后点包抄,指传中或定位球时，远离发球方向或远门柱的抢点区域，常由后上球员完成射门。,后点常是防守漏人的危险区域。,definition,"后点,远门柱,包抄,定位球","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00122,术语与百科,战术黑话,反越位,both,3,反越位跑位是什么?,timing run|反越位,进攻球员在传球瞬间启动，利用防线前提与传球时机摆脱越位陷阱。,需要前锋与中场传球的精准默契。,definition,"反越位,跑位,越位,配合","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00123,术语与百科,战术黑话,造越位,both,3,造越位战术是什么?,越位陷阱|防线前压,防线统一前压使对方前锋处于越位位置，属于合法防守战术。,对后卫线沟通与启动时机要求极高。,definition,"造越位,越位陷阱,防线,战术","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00124,术语与百科,战术黑话,开瓶器,both,3,开瓶器球员是什么意思?,破密集防守|破僵,形容擅长在僵局中通过个人能力强攻或关键传球打开局面的球员。,世界杯淘汰赛常需要开瓶器式表现。,definition,"开瓶器,破僵,个人能力强,进攻","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00125,术语与百科,战术黑话,铁腰,both,3,铁腰是什么意思?,硬汉后腰|拦截型腰,形容防守硬朗、拦截凶狠、覆盖面积大的后腰球员。,马克莱莱、加图索常被球迷称为铁腰。,definition,"铁腰,后腰,防守,硬汉","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00126,术语与百科,战术黑话,空霸,both,3,空霸是什么意思?,头球高手|空中霸主,形容头球能力极强、制空权出众的中锋或中卫。,克洛泽、C罗头球得分能力常被称作空霸级。,definition,"空霸,头球,制空,中锋","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00127,术语与百科,战术黑话,飞翼,both,3,飞翼是什么意思?,边路快马|边路飞翼,形容速度快、突破能力强的边锋或翼卫。,贝尔、卡瓦尼早期边路冲刺常被形容为飞翼。,definition,"飞翼,边锋,速度,突破","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00128,术语与百科,战术黑话,替补奇兵,both,3,替补奇兵是什么意思?,超级替补|奇兵,指替补登场后改变比赛走势、进球或助攻的球员。,世界杯历史上有多名替补奇兵书写经典。,definition,"替补奇兵,超级替补,换人,奇兵","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00129,术语与百科,战术黑话,大场面先生,both,3,大场面先生是什么?,关键战发挥|大赛型球员,形容在世界杯、淘汰赛等关键比赛中发挥稳定甚至超水平的球员。,德国球员常被认为具备大场面属性。,definition,"大场面,关键战,世界杯,球员","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00130,术语与百科,战术黑话,神经刀,both,3,神经刀球员是什么意思?,状态起伏|不稳定,形容发挥时好时坏、难以预测但偶有惊艳表现的球员。,教练使用时需权衡风险与惊喜。,definition,"神经刀,状态,起伏,球员","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00131,术语与百科,战术黑话,更衣室老大,both,3,更衣室老大是什么意思?,球队领袖|精神领袖,指在球队中拥有话语权与精神号召力的核心球员，未必是队长。,老将对年轻球员传帮带常依赖更衣室老大。,definition,"更衣室,领袖,精神,球队","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00132,术语与百科,战术黑话,盯死,both,3,盯死对手是什么意思?,人盯人限制|对位,指防守球员全程限制对方核心，使其难以接球或创造机会。,1990世界杯马拉多纳曾被对手重点盯防。,definition,"盯死,人盯人,限制,防守","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00133,术语与百科,战术黑话,吃饼,both,3,吃饼是什么意思?,轻松推射|捡漏进球,网络用语，指前锋在队友创造机会后面对空门或简单机会轻松得分。,与抢点型前锋、高效射手形象常联系在一起。,definition,"吃饼,推射,空门,前锋","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00134,术语与百科,战术黑话,打铁,both,3,射门打铁是什么意思?,击中门框|中柱,指射门击中门柱或横梁弹出，未能进球。,球迷常用打铁形容运气欠佳的射门。,definition,"打铁,门柱,横梁,射门","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00135,术语与百科,战术黑话,散步,both,3,场上散步是什么意思?,smart running|选择性跑位,并非真不跑，指核心球员通过合理选位节省体能、在关键瞬间加速。,梅西后期踢球方式常被讨论为高效跑位而非懒惰。,definition,"散步,跑位,体能,核心","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00136,术语与百科,战术黑话,眼神防守,both,3,眼神防守是什么梗?,未有效盯防|看球不看人,调侃球员只盯球未贴身，导致对手轻松接球或射门。,提醒防守需兼顾球与人的位置。,definition,"眼神防守,盯防,梗,防守","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00137,术语与百科,战术黑话,倒钩,both,3,倒钩射门是什么?,自行车 kick|倒钩,球员背对球门腾空，以倒钩动作将球射向球门，难度极高。,C罗、吉鲁在世界杯均有倒钩进球。,definition,"倒钩,射门,高难度,精彩","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00138,术语与百科,战术黑话,横扫,both,3,禁区横扫是什么?,横扫门前|low cross,指在门前低平横扫传中，迫使门将或后卫解围失误或乌龙。,五后卫体系下对门前包抄威胁大。,definition,"横扫,传中,门前,进攻","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00139,术语与百科,战术黑话,战术暂停,both,3,战术暂停是什么?,比赛中止|教练布置,部分联赛允许教练请求短暂暂停布置战术；世界杯正赛传统上无商业暂停。,国际足联赛事以教练场边指挥与半场调整为主。,definition,"战术暂停,布置,教练,规则","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00140,术语与百科,战术黑话,流动性,both,3,位置流动性是什么?,换位|fluid formation,球员在比赛中频繁换位，使对手难以对位，是现代进攻的重要特征。,瓜迪奥拉与弗里克等教练强调流动性。,definition,"流动性,换位,现代足球,战术","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00141,术语与百科,战术黑话,压迫,both,3,前场压迫是什么?,pressing|逼抢,失去球权区域立即向持球者施压，限制其出球选择并争取抢断。,与高位防线、体能训练密切相关。,definition,"压迫,pressing,逼抢,防守","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00142,术语与百科,战术黑话,xG,both,3,xG是什么意思?,预期进球|expected goals,xG根据射门位置、角度、方式等统计模型估算进球概率，用于评估机会质量。,xG高但进球少可能意味着效率不佳或门将表现出色。,definition,"xG,预期进球,数据,射门","战术黑话,术语",,,进阶,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00143,术语与百科,战术黑话,控球率,both,3,控球率说明什么?, possession|控球统计,控球率为球队触球时间占比，高控球不等于必然获胜，需看威胁传球与xG。,西班牙曾创世界杯高控球但输球案例。,definition,"控球率,possession,数据,比赛","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00144,术语与百科,战术黑话,铁闸,both,3,铁闸是什么意思?,稳固防线|防守核心,形容防守稳固、难以被突破的后卫或防线组合。,意大利传统风格常与铁闸形象联系在一起。,definition,"铁闸,防线,防守,稳固","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00145,术语与百科,战术黑话,惨案,both,3,足球惨案是什么意思?,大比分失利|溃败,指一方以大比分输球，如7-1等；世界杯历史上德国7-1巴西为著名案例。,惨案常成为足球史重要节点。,definition,"惨案,大比分,溃败,历史","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00146,术语与百科,战术黑话,冷门,both,3,世界杯冷门是什么?,以弱胜强|黑马,指实力或排名较低一方击败热门球队，如沙特胜阿根廷(2022)等。,世界杯小组赛是冷门高发阶段。,definition,"冷门,黑马,以弱胜强,世界杯","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00147,术语与百科,战术黑话,绝杀,both,3,绝杀是什么意思?,最后一球|制胜球,指在比赛尾声打进决定胜负的一球，常伴随巨大情感释放。,世界杯淘汰赛绝杀进球极具传奇色彩。,definition,"绝杀,制胜球,尾声,进球","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00148,术语与百科,战术黑话,扳平,both,3,扳平比分是什么意思?,equalizer|追平,指将落后比分追成平局的关键进球。,扳平球常改变比赛势头与战术选择。,definition,"扳平,追平,equalizer,进球","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00149,术语与百科,战术黑话,锁定胜局,both,3,锁定胜局是什么意思?,杀死比赛|third goal,指将领先优势扩大到对手难以逆转程度的进球或表现。,心理学上第三球常被视为锁定胜局。,definition,"锁定胜局,领先,进球,比赛","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00150,术语与百科,战术黑话,换人调整,both,3,战术换人是什么?,变阵换人|教练调整,教练通过换人类型与数量改变阵型或节奏，如加强进攻或稳固防守。,世界杯每队换人名额增加使战术调整更灵活。,definition,"换人,变阵,教练,战术","战术黑话,术语",,,入门,,,全球,zh-CN,term,common_knowledge,media_archive,足球媒体常用语与战术评论归纳,,2026-06-03
WC-GLOS-00151,术语与百科,英文缩写,FIFA,both,4,FIFA是什么意思?,国际足联|FIFA缩写,FIFA是Fédération Internationale de Football Association，即国际足球联合会，世界杯主办方。,FIFA负责世界杯、世少赛等全球赛事与规则推广，总部位于瑞士苏黎世。,definition,"FIFA,国际足联,世界杯,组织","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00152,术语与百科,英文缩写,IFAB,both,4,IFAB是什么?,国际足球理事会|IFAB缩写,IFAB是International Football Association Board，负责制定与修改足球竞赛规则。,IFAB由FIFA与四英国足协组成，每年发布《足球竞赛规则》。,definition,"IFAB,规则,理事会,竞赛规则","英文缩写,术语",,,进阶,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00153,术语与百科,英文缩写,VAR,both,4,VAR是什么意思?,视频助理裁判|Video Assistant Referee,VAR是Video Assistant Referee，视频助理裁判，协助主裁复核进球、点球、红牌等关键判罚。,世界杯2018俄罗斯首次全面使用VAR。,definition,"VAR,视频裁判,复核,世界杯","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00154,术语与百科,英文缩写,AVAR,both,4,AVAR是什么?,助理视频裁判|Assistant VAR,AVAR是Assistant Video Assistant Referee，协助VAR操作回放与沟通。,AVAR通常在视频操作室与VAR协同工作。,definition,"AVAR,视频裁判,助理,VAR","英文缩写,术语",,,进阶,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00155,术语与百科,英文缩写,GK,both,4,GK是什么位置?,Goalkeeper|门将缩写,GK是Goalkeeper，门将/守门员，唯一可在禁区内用手触球的球员。,数据与阵容表常用GK表示门将。,definition,"GK,门将,Goalkeeper,位置","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00156,术语与百科,英文缩写,CB,both,4,CB是什么位置?,Center Back|中卫缩写,CB是Center Back，中后卫/中卫，镇守防线中央。,三中卫体系常标注为CB或LCB/RCB。,definition,"CB,中卫,Center Back,后卫","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00157,术语与百科,英文缩写,RB,both,4,RB是什么位置?,Right Back|右后卫缩写,RB是Right Back，右后卫，负责右路防守与助攻。,与RW（右边锋）不同，RB为防守位置。,definition,"RB,右后卫,Right Back,后卫","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00158,术语与百科,英文缩写,LB,both,4,LB是什么位置?,Left Back|左后卫缩写,LB是Left Back，左后卫，负责左路防守与助攻。,阵容名单与战术图常见LB标注。,definition,"LB,左后卫,Left Back,后卫","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00159,术语与百科,英文缩写,WB,both,4,WB是什么位置?,Wing Back|翼卫缩写,WB是Wing Back，翼卫/边翼卫，比边后卫更靠前，常见于352等阵型。,RWB与LWB分别表示左右翼卫。,definition,"WB,翼卫,Wing Back,位置","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00160,术语与百科,英文缩写,CDM,both,4,CDM是什么位置?,Defensive Midfielder|后腰缩写,CDM是Central Defensive Midfielder，防守型中场/后腰，主责拦截与保护防线。,与CAM（前腰）相对应。,definition,"CDM,后腰,防守中场,位置","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00161,术语与百科,英文缩写,CM,both,4,CM是什么位置?,Central Midfielder|中前卫缩写,CM是Central Midfielder，中前卫/中央中场，连接攻防。,可细分为CM、CDM、CAM等。,definition,"CM,中前卫,Central Midfielder,中场","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00162,术语与百科,英文缩写,CAM,both,4,CAM是什么位置?,Attacking Midfielder|前腰缩写,CAM是Central Attacking Midfielder，攻击型中场/前腰，负责组织进攻。,常与10号位球员联系在一起。,definition,"CAM,前腰,攻击中场,位置","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00163,术语与百科,英文缩写,LW,both,4,LW是什么位置?,Left Winger|左边锋缩写,LW是Left Winger，左边锋，在左路进攻。,与LM（左前卫）相比位置通常更靠前。,definition,"LW,左边锋,Left Winger,边锋","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00164,术语与百科,英文缩写,RW,both,4,RW是什么位置?,Right Winger|右边锋缩写,RW是Right Winger，右边锋，在右路进攻。,数据网站与转播字幕常用RW/LW。,definition,"RW,右边锋,Right Winger,边锋","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00165,术语与百科,英文缩写,ST,both,4,ST是什么位置?,Striker|前锋缩写,ST是Striker，前锋/射手，主要任务是进球。,与CF（中锋）常混用但ST更强调射门得分。,definition,"ST,前锋,Striker,射手","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00166,术语与百科,英文缩写,CF,both,4,CF是什么位置?,Center Forward|中锋缩写,CF是Center Forward，中锋，活动于禁区前沿与中路。,9号球员常对应CF或ST。,definition,"CF,中锋,Center Forward,前锋","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00167,术语与百科,英文缩写,SS,both,4,SS是什么位置?,Second Striker|影锋缩写,SS是Second Striker，第二前锋/影锋，介于前腰与中锋之间。,托蒂等球员曾踢SS角色。,definition,"SS,影锋,Second Striker,前锋","英文缩写,术语",,,进阶,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00168,术语与百科,英文缩写,WC,both,4,WC在足球里指什么?,World Cup|世界杯缩写,WC是World Cup的缩写，指世界杯；语境中勿与项目知识ID前缀WC混淆。,赛程、论坛与英文报道常见WC或FIFA WC。,definition,"WC,World Cup,世界杯,缩写","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00169,术语与百科,英文缩写,UEFA,both,4,UEFA是什么?,欧足联|欧洲足联,UEFA是Union of European Football Associations，欧洲足球协会联盟。,欧冠、欧洲杯由UEFA主办。,definition,"UEFA,欧足联,欧冠,欧洲杯","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00170,术语与百科,英文缩写,CONMEBOL,both,4,CONMEBOL是什么?,南美足联|南美洲足联,CONMEBOL是南美洲足球联合会，组织南美世界杯预选赛与美洲杯。,巴西、阿根廷等国足协隶属CONMEBOL。,definition,"CONMEBOL,南美,预选赛,美洲杯","英文缩写,术语",,,进阶,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00171,术语与百科,英文缩写,AFC,both,4,AFC在足球里指什么?,亚足联|亚洲足联,AFC是Asian Football Confederation，亚洲足球联合会。,亚洲世界杯预选赛与亚洲杯由AFC组织。,definition,"AFC,亚足联,亚洲,预选赛","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00172,术语与百科,英文缩写,CAF,both,4,CAF是什么?,非洲足联|非洲足球联合会,CAF是Confederation of African Football，非洲足球联合会。,非洲世界杯预选赛与非洲杯由CAF主办。,definition,"CAF,非洲,预选赛,非洲杯","英文缩写,术语",,,进阶,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00173,术语与百科,英文缩写,CONCACAF,both,4,CONCACAF是什么?,中北美足联,CONCACAF是中北美及加勒比海足球协会，美国、墨西哥、加拿大等队属此。,2026世界杯由该区域三国联合主办。,definition,"CONCACAF,中北美,预选赛,2026","英文缩写,术语",,,进阶,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00174,术语与百科,英文缩写,EPL,both,4,EPL是什么联赛?,英超|Premier League,EPL是English Premier League，英格兰超级联赛，俗称英超。,世界杯年英超为各队输送大量国脚。,definition,"EPL,英超,Premier League,联赛","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00175,术语与百科,英文缩写,UCL,both,4,UCL是什么?,欧冠|UEFA Champions League,UCL是UEFA Champions League，欧洲冠军联赛，俱乐部最高水平赛事。,世界杯前UCL赛季结束时间影响球员状态。,definition,"UCL,欧冠,Champions League,俱乐部","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00176,术语与百科,英文缩写,OG,both,4,OG在比分里是什么意思?,Own Goal|乌龙球缩写,OG是Own Goal，乌龙球，球员不慎将球打入本方球门。,技术统计与比分转播常用OG标注。,definition,"OG,乌龙球,Own Goal,比分","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00177,术语与百科,英文缩写,PK,both,4,PK在足球里指什么?,Penalty Kick|点球缩写,PK是Penalty Kick，点球，禁区内犯规等情况下的十二码罚球。,美式口语也常用PK表示点球大战中的点球。,definition,"PK,点球,Penalty Kick,十二码","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00178,术语与百科,英文缩写,ET,both,4,ET在比赛表上是什么意思?,Extra Time|加时赛,ET是Extra Time，加时赛，淘汰赛平局后进行的两段15分钟加时。,仍平局则进入点球大战（有时标注PEN）。,definition,"ET,加时,Extra Time,淘汰赛","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
WC-GLOS-00179,术语与百科,英文缩写,HT,both,4,HT是什么意思?,Half Time|半场,HT是Half Time，半场休息或半场比分时刻。,赛程表HT后显示中场休息。,definition,"HT,半场,Half Time,休息","英文缩写,术语",,,入门,,,全球,zh-CN,term,verified,FIFA,FIFA/IFAB official terminology; common football data conventions,,2026-06-03
