id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-CULT-00066,足球文化与观赛,观赛礼仪,观赛礼仪知识6,both,4,1978年世界杯观赛礼仪开幕式有何亮点?,1978观赛礼仪开幕式,1978年阿根廷主办，阿根廷夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共102球，决赛布宜诺斯艾利斯。,fact,"1978,观赛礼仪,开幕式,阿根廷","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00067,足球文化与观赛,观赛礼仪,观赛礼仪知识7,both,4,1982年世界杯观赛礼仪开幕式有何亮点?,1982观赛礼仪开幕式,1982年西班牙主办，意大利夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共146球，决赛马德里。,fact,"1982,观赛礼仪,开幕式,西班牙","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00068,足球文化与观赛,观赛礼仪,观赛礼仪知识8,both,4,1986年世界杯观赛礼仪开幕式有何亮点?,1986观赛礼仪开幕式,1986年墨西哥主办，阿根廷夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共132球，决赛墨西哥城。,fact,"1986,观赛礼仪,开幕式,墨西哥","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00069,足球文化与观赛,观赛礼仪,观赛礼仪知识9,both,4,1990年世界杯观赛礼仪开幕式有何亮点?,1990观赛礼仪开幕式,1990年意大利主办，西德夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共115球，决赛罗马。,fact,"1990,观赛礼仪,开幕式,意大利","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00070,足球文化与观赛,观赛礼仪,观赛礼仪知识10,both,4,1994年世界杯观赛礼仪开幕式有何亮点?,1994观赛礼仪开幕式,1994年美国主办，巴西夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共141球，决赛帕萨迪纳。,fact,"1994,观赛礼仪,开幕式,美国","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00071,足球文化与观赛,观赛礼仪,观赛礼仪知识11,both,4,1998年世界杯观赛礼仪开幕式有何亮点?,1998观赛礼仪开幕式,1998年法国主办，法国夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共171球，决赛圣但尼。,fact,"1998,观赛礼仪,开幕式,法国","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00072,足球文化与观赛,观赛礼仪,观赛礼仪知识12,both,4,2002年世界杯观赛礼仪开幕式有何亮点?,2002观赛礼仪开幕式,2002年韩日主办，巴西夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共161球，决赛横滨。,fact,"2002,观赛礼仪,开幕式,韩日","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00073,足球文化与观赛,观赛礼仪,观赛礼仪知识13,both,4,2006年世界杯观赛礼仪开幕式有何亮点?,2006观赛礼仪开幕式,2006年德国主办，意大利夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共147球，决赛柏林。,fact,"2006,观赛礼仪,开幕式,德国","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00074,足球文化与观赛,观赛礼仪,观赛礼仪知识14,both,4,2010年世界杯观赛礼仪开幕式有何亮点?,2010观赛礼仪开幕式,2010年南非主办，西班牙夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共145球，决赛约翰内斯堡。,fact,"2010,观赛礼仪,开幕式,南非","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00075,足球文化与观赛,观赛礼仪,观赛礼仪知识15,both,4,2014年世界杯观赛礼仪开幕式有何亮点?,2014观赛礼仪开幕式,2014年巴西主办，德国夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共171球，决赛里约热内卢。,fact,"2014,观赛礼仪,开幕式,巴西","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00076,足球文化与观赛,观赛礼仪,观赛礼仪知识16,both,4,2018年世界杯观赛礼仪开幕式有何亮点?,2018观赛礼仪开幕式,2018年俄罗斯主办，法国夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共169球，决赛莫斯科。,fact,"2018,观赛礼仪,开幕式,俄罗斯","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00077,足球文化与观赛,观赛礼仪,观赛礼仪知识17,both,4,2022年世界杯观赛礼仪开幕式有何亮点?,2022观赛礼仪开幕式,2022年卡塔尔主办，阿根廷夺冠，观赛礼仪在开幕式阶段有代表事件。,该届共172球，决赛卢赛尔。,fact,"2022,观赛礼仪,开幕式,卡塔尔","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00078,足球文化与观赛,观赛礼仪,观赛礼仪知识18,both,4,1930年世界杯观赛礼仪小组赛有何亮点?,1930观赛礼仪小组赛,1930年乌拉圭主办，乌拉圭夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,观赛礼仪,小组赛,乌拉圭","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00079,足球文化与观赛,观赛礼仪,观赛礼仪知识19,both,4,1934年世界杯观赛礼仪小组赛有何亮点?,1934观赛礼仪小组赛,1934年意大利主办，意大利夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共70球，决赛罗马。,fact,"1934,观赛礼仪,小组赛,意大利","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00080,足球文化与观赛,观赛礼仪,观赛礼仪知识20,both,4,1938年世界杯观赛礼仪小组赛有何亮点?,1938观赛礼仪小组赛,1938年法国主办，意大利夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共84球，决赛巴黎。,fact,"1938,观赛礼仪,小组赛,法国","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00081,足球文化与观赛,观赛礼仪,观赛礼仪知识21,both,4,1950年世界杯观赛礼仪小组赛有何亮点?,1950观赛礼仪小组赛,1950年巴西主办，乌拉圭夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共88球，决赛里约热内卢。,fact,"1950,观赛礼仪,小组赛,巴西","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00082,足球文化与观赛,观赛礼仪,观赛礼仪知识22,both,4,1954年世界杯观赛礼仪小组赛有何亮点?,1954观赛礼仪小组赛,1954年瑞士主办，西德夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共140球，决赛伯尔尼。,fact,"1954,观赛礼仪,小组赛,瑞士","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00083,足球文化与观赛,观赛礼仪,观赛礼仪知识23,both,4,1958年世界杯观赛礼仪小组赛有何亮点?,1958观赛礼仪小组赛,1958年瑞典主办，巴西夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共126球，决赛斯德哥尔摩。,fact,"1958,观赛礼仪,小组赛,瑞典","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00084,足球文化与观赛,观赛礼仪,观赛礼仪知识24,both,4,1962年世界杯观赛礼仪小组赛有何亮点?,1962观赛礼仪小组赛,1962年智利主办，巴西夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共89球，决赛圣地亚哥。,fact,"1962,观赛礼仪,小组赛,智利","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00085,足球文化与观赛,观赛礼仪,观赛礼仪知识25,both,4,1966年世界杯观赛礼仪小组赛有何亮点?,1966观赛礼仪小组赛,1966年英格兰主办，英格兰夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共89球，决赛伦敦。,fact,"1966,观赛礼仪,小组赛,英格兰","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00086,足球文化与观赛,观赛礼仪,观赛礼仪知识26,both,4,1970年世界杯观赛礼仪小组赛有何亮点?,1970观赛礼仪小组赛,1970年墨西哥主办，巴西夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共95球，决赛墨西哥城。,fact,"1970,观赛礼仪,小组赛,墨西哥","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00087,足球文化与观赛,观赛礼仪,观赛礼仪知识27,both,4,1974年世界杯观赛礼仪小组赛有何亮点?,1974观赛礼仪小组赛,1974年西德主办，西德夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共97球，决赛慕尼黑。,fact,"1974,观赛礼仪,小组赛,西德","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00088,足球文化与观赛,观赛礼仪,观赛礼仪知识28,both,4,1978年世界杯观赛礼仪小组赛有何亮点?,1978观赛礼仪小组赛,1978年阿根廷主办，阿根廷夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共102球，决赛布宜诺斯艾利斯。,fact,"1978,观赛礼仪,小组赛,阿根廷","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00089,足球文化与观赛,观赛礼仪,观赛礼仪知识29,both,4,1982年世界杯观赛礼仪小组赛有何亮点?,1982观赛礼仪小组赛,1982年西班牙主办，意大利夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共146球，决赛马德里。,fact,"1982,观赛礼仪,小组赛,西班牙","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00090,足球文化与观赛,观赛礼仪,观赛礼仪知识30,both,4,1986年世界杯观赛礼仪小组赛有何亮点?,1986观赛礼仪小组赛,1986年墨西哥主办，阿根廷夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共132球，决赛墨西哥城。,fact,"1986,观赛礼仪,小组赛,墨西哥","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00091,足球文化与观赛,观赛礼仪,观赛礼仪知识31,both,4,1990年世界杯观赛礼仪小组赛有何亮点?,1990观赛礼仪小组赛,1990年意大利主办，西德夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共115球，决赛罗马。,fact,"1990,观赛礼仪,小组赛,意大利","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00092,足球文化与观赛,观赛礼仪,观赛礼仪知识32,both,4,1994年世界杯观赛礼仪小组赛有何亮点?,1994观赛礼仪小组赛,1994年美国主办，巴西夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共141球，决赛帕萨迪纳。,fact,"1994,观赛礼仪,小组赛,美国","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00093,足球文化与观赛,观赛礼仪,观赛礼仪知识33,both,4,1998年世界杯观赛礼仪小组赛有何亮点?,1998观赛礼仪小组赛,1998年法国主办，法国夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共171球，决赛圣但尼。,fact,"1998,观赛礼仪,小组赛,法国","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00094,足球文化与观赛,观赛礼仪,观赛礼仪知识34,both,4,2002年世界杯观赛礼仪小组赛有何亮点?,2002观赛礼仪小组赛,2002年韩日主办，巴西夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共161球，决赛横滨。,fact,"2002,观赛礼仪,小组赛,韩日","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00095,足球文化与观赛,观赛礼仪,观赛礼仪知识35,both,4,2006年世界杯观赛礼仪小组赛有何亮点?,2006观赛礼仪小组赛,2006年德国主办，意大利夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共147球，决赛柏林。,fact,"2006,观赛礼仪,小组赛,德国","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00096,足球文化与观赛,观赛礼仪,观赛礼仪知识36,both,4,2010年世界杯观赛礼仪小组赛有何亮点?,2010观赛礼仪小组赛,2010年南非主办，西班牙夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共145球，决赛约翰内斯堡。,fact,"2010,观赛礼仪,小组赛,南非","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00097,足球文化与观赛,观赛礼仪,观赛礼仪知识37,both,4,2014年世界杯观赛礼仪小组赛有何亮点?,2014观赛礼仪小组赛,2014年巴西主办，德国夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共171球，决赛里约热内卢。,fact,"2014,观赛礼仪,小组赛,巴西","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00098,足球文化与观赛,观赛礼仪,观赛礼仪知识38,both,4,2018年世界杯观赛礼仪小组赛有何亮点?,2018观赛礼仪小组赛,2018年俄罗斯主办，法国夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共169球，决赛莫斯科。,fact,"2018,观赛礼仪,小组赛,俄罗斯","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00099,足球文化与观赛,观赛礼仪,观赛礼仪知识39,both,4,2022年世界杯观赛礼仪小组赛有何亮点?,2022观赛礼仪小组赛,2022年卡塔尔主办，阿根廷夺冠，观赛礼仪在小组赛阶段有代表事件。,该届共172球，决赛卢赛尔。,fact,"2022,观赛礼仪,小组赛,卡塔尔","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00100,足球文化与观赛,观赛礼仪,观赛礼仪知识40,both,4,1930年世界杯观赛礼仪十六强有何亮点?,1930观赛礼仪十六强,1930年乌拉圭主办，乌拉圭夺冠，观赛礼仪在十六强阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,观赛礼仪,十六强,乌拉圭","文化,观赛礼仪,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00101,足球文化与观赛,主题曲与口号,主题曲与口号要点1,both,4,1998年世界杯主题曲是什么?,1998主题曲,1998年法国世界杯主题曲为La Copa de la Vida（生命之杯）。,瑞奇·马丁演唱，全球传唱。,fact,"1998,主题曲,生命之杯,法国","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00102,足球文化与观赛,主题曲与口号,主题曲与口号要点2,both,4,2010年Waka Waka是谁唱的?,2010主题曲,2010年南非世界杯主题曲Waka Waka由夏奇拉演唱。,非洲元素与世界杯深度结合。,fact,"2010,Waka Waka,夏奇拉,南非","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00103,足球文化与观赛,主题曲与口号,主题曲与口号要点3,both,4,2022年世界杯主题曲?,2022主题曲,2022年卡塔尔世界杯有多首官方音乐，Hayya Hayya等传播广泛。,阿拉伯文化元素融入。,fact,"2022,主题曲,卡塔尔,Hayya","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00104,足球文化与观赛,主题曲与口号,主题曲与口号要点4,both,4,世界杯口号Waka Waka含义?,口号含义,世界杯口号常强调团结、激情与全球一家。,各届东道主导演主题。,fact,"口号,世界杯,团结,主题","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00105,足球文化与观赛,主题曲与口号,主题曲与口号要点5,both,4,2014年We Are One?,2014主题曲,2014年巴西世界杯主题曲We Are One由Pitbull等演唱。,桑巴与电子元素结合。,fact,"2014,We Are One,巴西,主题曲","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00106,足球文化与观赛,主题曲与口号,主题曲与口号要点6,both,4,1930年世界杯主题曲与口号开幕式有何亮点?,1930主题曲与口号开幕式,1930年乌拉圭主办，乌拉圭夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共70球，决赛蒙得维的亚。,fact,"1930,主题曲与口号,开幕式,乌拉圭","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00107,足球文化与观赛,主题曲与口号,主题曲与口号要点7,both,4,1934年世界杯主题曲与口号开幕式有何亮点?,1934主题曲与口号开幕式,1934年意大利主办，意大利夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共70球，决赛罗马。,fact,"1934,主题曲与口号,开幕式,意大利","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00108,足球文化与观赛,主题曲与口号,主题曲与口号要点8,both,4,1938年世界杯主题曲与口号开幕式有何亮点?,1938主题曲与口号开幕式,1938年法国主办，意大利夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共84球，决赛巴黎。,fact,"1938,主题曲与口号,开幕式,法国","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00109,足球文化与观赛,主题曲与口号,主题曲与口号要点9,both,4,1950年世界杯主题曲与口号开幕式有何亮点?,1950主题曲与口号开幕式,1950年巴西主办，乌拉圭夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共88球，决赛里约热内卢。,fact,"1950,主题曲与口号,开幕式,巴西","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00110,足球文化与观赛,主题曲与口号,主题曲与口号要点10,both,4,1954年世界杯主题曲与口号开幕式有何亮点?,1954主题曲与口号开幕式,1954年瑞士主办，西德夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共140球，决赛伯尔尼。,fact,"1954,主题曲与口号,开幕式,瑞士","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00111,足球文化与观赛,主题曲与口号,主题曲与口号知识1,both,4,1958年世界杯主题曲与口号开幕式有何亮点?,1958主题曲与口号开幕式,1958年瑞典主办，巴西夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共126球，决赛斯德哥尔摩。,fact,"1958,主题曲与口号,开幕式,瑞典","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00112,足球文化与观赛,主题曲与口号,主题曲与口号知识2,both,4,1962年世界杯主题曲与口号开幕式有何亮点?,1962主题曲与口号开幕式,1962年智利主办，巴西夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共89球，决赛圣地亚哥。,fact,"1962,主题曲与口号,开幕式,智利","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00113,足球文化与观赛,主题曲与口号,主题曲与口号知识3,both,4,1966年世界杯主题曲与口号开幕式有何亮点?,1966主题曲与口号开幕式,1966年英格兰主办，英格兰夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共89球，决赛伦敦。,fact,"1966,主题曲与口号,开幕式,英格兰","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00114,足球文化与观赛,主题曲与口号,主题曲与口号知识4,both,4,1970年世界杯主题曲与口号开幕式有何亮点?,1970主题曲与口号开幕式,1970年墨西哥主办，巴西夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共95球，决赛墨西哥城。,fact,"1970,主题曲与口号,开幕式,墨西哥","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00115,足球文化与观赛,主题曲与口号,主题曲与口号知识5,both,4,1974年世界杯主题曲与口号开幕式有何亮点?,1974主题曲与口号开幕式,1974年西德主办，西德夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共97球，决赛慕尼黑。,fact,"1974,主题曲与口号,开幕式,西德","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00116,足球文化与观赛,主题曲与口号,主题曲与口号知识6,both,4,1978年世界杯主题曲与口号开幕式有何亮点?,1978主题曲与口号开幕式,1978年阿根廷主办，阿根廷夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共102球，决赛布宜诺斯艾利斯。,fact,"1978,主题曲与口号,开幕式,阿根廷","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00117,足球文化与观赛,主题曲与口号,主题曲与口号知识7,both,4,1982年世界杯主题曲与口号开幕式有何亮点?,1982主题曲与口号开幕式,1982年西班牙主办，意大利夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共146球，决赛马德里。,fact,"1982,主题曲与口号,开幕式,西班牙","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00118,足球文化与观赛,主题曲与口号,主题曲与口号知识8,both,4,1986年世界杯主题曲与口号开幕式有何亮点?,1986主题曲与口号开幕式,1986年墨西哥主办，阿根廷夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共132球，决赛墨西哥城。,fact,"1986,主题曲与口号,开幕式,墨西哥","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00119,足球文化与观赛,主题曲与口号,主题曲与口号知识9,both,4,1990年世界杯主题曲与口号开幕式有何亮点?,1990主题曲与口号开幕式,1990年意大利主办，西德夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共115球，决赛罗马。,fact,"1990,主题曲与口号,开幕式,意大利","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00120,足球文化与观赛,主题曲与口号,主题曲与口号知识10,both,4,1994年世界杯主题曲与口号开幕式有何亮点?,1994主题曲与口号开幕式,1994年美国主办，巴西夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共141球，决赛帕萨迪纳。,fact,"1994,主题曲与口号,开幕式,美国","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00121,足球文化与观赛,主题曲与口号,主题曲与口号知识11,both,4,1998年世界杯主题曲与口号开幕式有何亮点?,1998主题曲与口号开幕式,1998年法国主办，法国夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共171球，决赛圣但尼。,fact,"1998,主题曲与口号,开幕式,法国","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00122,足球文化与观赛,主题曲与口号,主题曲与口号知识12,both,4,2002年世界杯主题曲与口号开幕式有何亮点?,2002主题曲与口号开幕式,2002年韩日主办，巴西夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共161球，决赛横滨。,fact,"2002,主题曲与口号,开幕式,韩日","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00123,足球文化与观赛,主题曲与口号,主题曲与口号知识13,both,4,2006年世界杯主题曲与口号开幕式有何亮点?,2006主题曲与口号开幕式,2006年德国主办，意大利夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共147球，决赛柏林。,fact,"2006,主题曲与口号,开幕式,德国","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00124,足球文化与观赛,主题曲与口号,主题曲与口号知识14,both,4,2010年世界杯主题曲与口号开幕式有何亮点?,2010主题曲与口号开幕式,2010年南非主办，西班牙夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共145球，决赛约翰内斯堡。,fact,"2010,主题曲与口号,开幕式,南非","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00125,足球文化与观赛,主题曲与口号,主题曲与口号知识15,both,4,2014年世界杯主题曲与口号开幕式有何亮点?,2014主题曲与口号开幕式,2014年巴西主办，德国夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共171球，决赛里约热内卢。,fact,"2014,主题曲与口号,开幕式,巴西","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00126,足球文化与观赛,主题曲与口号,主题曲与口号知识16,both,4,2018年世界杯主题曲与口号开幕式有何亮点?,2018主题曲与口号开幕式,2018年俄罗斯主办，法国夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共169球，决赛莫斯科。,fact,"2018,主题曲与口号,开幕式,俄罗斯","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-CULT-00127,足球文化与观赛,主题曲与口号,主题曲与口号知识17,both,4,2022年世界杯主题曲与口号开幕式有何亮点?,2022主题曲与口号开幕式,2022年卡塔尔主办，阿根廷夺冠，主题曲与口号在开幕式阶段有代表事件。,该届共172球，决赛卢赛尔。,fact,"2022,主题曲与口号,开幕式,卡塔尔","文化,主题曲与口号,观赛",,,入门,,,全球,zh-CN,culture,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
