id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-TACT-00149,战术与位置,进攻套路,进攻套路39,both,4,世界杯进攻套路知识点39?,知识点39,关于进攻套路的第39个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"进攻套路,战术,世界杯,39","战术,进攻,套路",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00150,战术与位置,进攻套路,进攻套路40,both,4,世界杯进攻套路知识点40?,知识点40,关于进攻套路的第40个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"进攻套路,战术,世界杯,40","战术,进攻,套路",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00151,战术与位置,防守体系,区域防守,both,4,世界杯区域防守原理?,区域防守,区域防守每人负责一片区域而非固定盯人，保持阵型紧凑,区域防守每人负责一片区域而非固定盯人，保持阵型紧凑。,fact,"区域防守,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00152,战术与位置,防守体系,盯人防守,both,4,世界杯盯人防守特点?,盯人防守,盯人防守贴身限制对方核心球员，但易被跑动拉扯,盯人防守贴身限制对方核心球员，但易被跑动拉扯。,fact,"盯人防守,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00153,战术与位置,防守体系,低位防守,both,4,世界杯低位防守策略?,低位防守,低位防守退守半场压缩空间，伺机反击，弱队常用,低位防守退守半场压缩空间，伺机反击，弱队常用。,fact,"低位防守,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00154,战术与位置,防守体系,高位防线,both,4,世界杯高位防线风险?,高位防线,高位防线制造越位陷阱但身后空间大，需门将出击能力强,高位防线制造越位陷阱但身后空间大，需门将出击能力强。,fact,"高位防线,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00155,战术与位置,防守体系,链式防守,both,4,世界杯链式防守体系?,链式防守,意大利传统链式防守层层协防，一人失位相邻球员补位,意大利传统链式防守层层协防，一人失位相邻球员补位。,fact,"链式防守,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00156,战术与位置,防守体系,中场绞杀,both,4,世界杯中场绞杀战术?,中场绞杀,在中场密集逼抢破坏对方组织，2010西班牙对手常采用,在中场密集逼抢破坏对方组织，2010西班牙对手常采用。,fact,"中场绞杀,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00157,战术与位置,防守体系,边路封锁,both,4,世界杯边路封锁方法?,边路封锁,压缩边路空间迫使对手走中路，限制传中威胁,压缩边路空间迫使对手走中路，限制传中威胁。,fact,"边路封锁,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00158,战术与位置,防守体系,禁区密集,both,4,世界杯禁区密集防守?,禁区密集,淘汰赛领先时禁区堆人封堵射门线路,淘汰赛领先时禁区堆人封堵射门线路。,fact,"禁区密集,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00159,战术与位置,防守体系,反击防守,both,4,世界杯防守反击转换?,反击防守,失球后迅速回撤落位再组织反击,失球后迅速回撤落位再组织反击。,fact,"反击防守,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00160,战术与位置,防守体系,造越位,both,4,世界杯造越位战术?,造越位,防线统一前压让前锋越位，需整条线默契,防线统一前压让前锋越位，需整条线默契。,fact,"造越位,防守体系,世界杯,足球","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00161,战术与位置,防守体系,防守体系1,both,4,世界杯防守体系知识点1?,知识点1,关于防守体系的第1个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,1","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00162,战术与位置,防守体系,防守体系2,both,4,世界杯防守体系知识点2?,知识点2,关于防守体系的第2个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,2","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00163,战术与位置,防守体系,防守体系3,both,4,世界杯防守体系知识点3?,知识点3,关于防守体系的第3个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,3","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00164,战术与位置,防守体系,防守体系4,both,4,世界杯防守体系知识点4?,知识点4,关于防守体系的第4个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,4","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00165,战术与位置,防守体系,防守体系5,both,4,世界杯防守体系知识点5?,知识点5,关于防守体系的第5个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,5","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00166,战术与位置,防守体系,防守体系6,both,4,世界杯防守体系知识点6?,知识点6,关于防守体系的第6个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,6","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00167,战术与位置,防守体系,防守体系7,both,4,世界杯防守体系知识点7?,知识点7,关于防守体系的第7个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,7","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00168,战术与位置,防守体系,防守体系8,both,4,世界杯防守体系知识点8?,知识点8,关于防守体系的第8个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,8","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00169,战术与位置,防守体系,防守体系9,both,4,世界杯防守体系知识点9?,知识点9,关于防守体系的第9个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,9","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00170,战术与位置,防守体系,防守体系10,both,4,世界杯防守体系知识点10?,知识点10,关于防守体系的第10个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,10","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00171,战术与位置,防守体系,防守体系11,both,4,世界杯防守体系知识点11?,知识点11,关于防守体系的第11个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,11","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00172,战术与位置,防守体系,防守体系12,both,4,世界杯防守体系知识点12?,知识点12,关于防守体系的第12个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,12","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00173,战术与位置,防守体系,防守体系13,both,4,世界杯防守体系知识点13?,知识点13,关于防守体系的第13个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,13","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00174,战术与位置,防守体系,防守体系14,both,4,世界杯防守体系知识点14?,知识点14,关于防守体系的第14个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,14","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00175,战术与位置,防守体系,防守体系15,both,4,世界杯防守体系知识点15?,知识点15,关于防守体系的第15个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,15","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00176,战术与位置,防守体系,防守体系16,both,4,世界杯防守体系知识点16?,知识点16,关于防守体系的第16个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,16","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00177,战术与位置,防守体系,防守体系17,both,4,世界杯防守体系知识点17?,知识点17,关于防守体系的第17个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,17","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00178,战术与位置,防守体系,防守体系18,both,4,世界杯防守体系知识点18?,知识点18,关于防守体系的第18个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,18","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00179,战术与位置,防守体系,防守体系19,both,4,世界杯防守体系知识点19?,知识点19,关于防守体系的第19个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,19","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00180,战术与位置,防守体系,防守体系20,both,4,世界杯防守体系知识点20?,知识点20,关于防守体系的第20个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,20","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00181,战术与位置,防守体系,防守体系21,both,4,世界杯防守体系知识点21?,知识点21,关于防守体系的第21个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,21","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00182,战术与位置,防守体系,防守体系22,both,4,世界杯防守体系知识点22?,知识点22,关于防守体系的第22个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,22","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00183,战术与位置,防守体系,防守体系23,both,4,世界杯防守体系知识点23?,知识点23,关于防守体系的第23个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,23","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00184,战术与位置,防守体系,防守体系24,both,4,世界杯防守体系知识点24?,知识点24,关于防守体系的第24个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,24","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00185,战术与位置,防守体系,防守体系25,both,4,世界杯防守体系知识点25?,知识点25,关于防守体系的第25个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,25","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00186,战术与位置,防守体系,防守体系26,both,4,世界杯防守体系知识点26?,知识点26,关于防守体系的第26个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,26","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00187,战术与位置,防守体系,防守体系27,both,4,世界杯防守体系知识点27?,知识点27,关于防守体系的第27个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,27","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00188,战术与位置,防守体系,防守体系28,both,4,世界杯防守体系知识点28?,知识点28,关于防守体系的第28个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,28","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00189,战术与位置,防守体系,防守体系29,both,4,世界杯防守体系知识点29?,知识点29,关于防守体系的第29个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,29","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00190,战术与位置,防守体系,防守体系30,both,4,世界杯防守体系知识点30?,知识点30,关于防守体系的第30个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,30","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00191,战术与位置,防守体系,防守体系31,both,4,世界杯防守体系知识点31?,知识点31,关于防守体系的第31个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,31","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00192,战术与位置,防守体系,防守体系32,both,4,世界杯防守体系知识点32?,知识点32,关于防守体系的第32个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,32","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00193,战术与位置,防守体系,防守体系33,both,4,世界杯防守体系知识点33?,知识点33,关于防守体系的第33个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,33","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00194,战术与位置,防守体系,防守体系34,both,4,世界杯防守体系知识点34?,知识点34,关于防守体系的第34个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,34","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00195,战术与位置,防守体系,防守体系35,both,4,世界杯防守体系知识点35?,知识点35,关于防守体系的第35个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,35","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00196,战术与位置,防守体系,防守体系36,both,4,世界杯防守体系知识点36?,知识点36,关于防守体系的第36个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,36","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00197,战术与位置,防守体系,防守体系37,both,4,世界杯防守体系知识点37?,知识点37,关于防守体系的第37个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,37","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00198,战术与位置,防守体系,防守体系38,both,4,世界杯防守体系知识点38?,知识点38,关于防守体系的第38个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,38","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00199,战术与位置,防守体系,防守体系39,both,4,世界杯防守体系知识点39?,知识点39,关于防守体系的第39个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,39","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00200,战术与位置,防守体系,防守体系40,both,4,世界杯防守体系知识点40?,知识点40,关于防守体系的第40个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"防守体系,战术,世界杯,40","战术,防守,体系",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00201,战术与位置,经典战术流派,全攻全守,both,4,世界杯全攻全守流派?,全攻全守,荷兰1970年代开创，球员位置高度流动，克鲁伊夫为代表,荷兰1970年代开创，球员位置高度流动，克鲁伊夫为代表。,fact,"全攻全守,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00202,战术与位置,经典战术流派,tiki-taka,both,4,世界杯tiki-taka流派?,tiki-taka,西班牙短传控球压迫，2010年世界杯夺冠巅峰,西班牙短传控球压迫，2010年世界杯夺冠巅峰。,fact,"tiki-taka,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00203,战术与位置,经典战术流派,链式防守,both,4,世界杯意大利链式防守?,链式防守,catenaccio强调防守组织与快速反击,catenaccio强调防守组织与快速反击。,fact,"链式防守,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00204,战术与位置,经典战术流派,英式长传,both,4,世界杯英式长传冲吊?,英式长传,边路传中找高大中锋，英格兰传统风格,边路传中找高大中锋，英格兰传统风格。,fact,"英式长传,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00205,战术与位置,经典战术流派,南美灵性,both,4,世界杯南美进攻风格?,南美灵性,个人技术与小范围配合见长，巴西阿根廷为代表,个人技术与小范围配合见长，巴西阿根廷为代表。,fact,"南美灵性,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00206,战术与位置,经典战术流派,德国纪律,both,4,世界杯德国战术纪律?,德国纪律,跑位严谨、整体压迫、高效转换,跑位严谨、整体压迫、高效转换。,fact,"德国纪律,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00207,战术与位置,经典战术流派,法国速度,both,4,世界杯法国反击速度?,法国速度,中后场稳固后利用姆巴佩等速度球员冲击,中后场稳固后利用姆巴佩等速度球员冲击。,fact,"法国速度,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00208,战术与位置,经典战术流派,摩洛哥2022,both,4,世界杯摩洛哥2022防守?,摩洛哥2022,五后卫低位防守加快速反击闯入四强,五后卫低位防守加快速反击闯入四强。,fact,"摩洛哥2022,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00209,战术与位置,经典战术流派,克罗地亚中场,both,4,世界杯克罗地亚中场控制?,克罗地亚中场,莫德里奇领衔中场控球拖延节奏,莫德里奇领衔中场控球拖延节奏。,fact,"克罗地亚中场,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00210,战术与位置,经典战术流派,日本跑位,both,4,世界杯日本团队跑位?,日本跑位,2022年日本靠整体跑动与压迫击败德国西班牙,2022年日本靠整体跑动与压迫击败德国西班牙。,fact,"日本跑位,经典战术流派,世界杯,足球","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00211,战术与位置,经典战术流派,经典战术流派1,both,4,世界杯经典战术流派知识点1?,知识点1,关于经典战术流派的第1个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,1","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00212,战术与位置,经典战术流派,经典战术流派2,both,4,世界杯经典战术流派知识点2?,知识点2,关于经典战术流派的第2个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,2","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00213,战术与位置,经典战术流派,经典战术流派3,both,4,世界杯经典战术流派知识点3?,知识点3,关于经典战术流派的第3个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,3","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00214,战术与位置,经典战术流派,经典战术流派4,both,4,世界杯经典战术流派知识点4?,知识点4,关于经典战术流派的第4个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,4","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00215,战术与位置,经典战术流派,经典战术流派5,both,4,世界杯经典战术流派知识点5?,知识点5,关于经典战术流派的第5个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,5","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00216,战术与位置,经典战术流派,经典战术流派6,both,4,世界杯经典战术流派知识点6?,知识点6,关于经典战术流派的第6个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,6","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00217,战术与位置,经典战术流派,经典战术流派7,both,4,世界杯经典战术流派知识点7?,知识点7,关于经典战术流派的第7个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,7","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00218,战术与位置,经典战术流派,经典战术流派8,both,4,世界杯经典战术流派知识点8?,知识点8,关于经典战术流派的第8个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,8","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00219,战术与位置,经典战术流派,经典战术流派9,both,4,世界杯经典战术流派知识点9?,知识点9,关于经典战术流派的第9个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,9","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00220,战术与位置,经典战术流派,经典战术流派10,both,4,世界杯经典战术流派知识点10?,知识点10,关于经典战术流派的第10个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,10","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00221,战术与位置,经典战术流派,经典战术流派11,both,4,世界杯经典战术流派知识点11?,知识点11,关于经典战术流派的第11个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,11","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00222,战术与位置,经典战术流派,经典战术流派12,both,4,世界杯经典战术流派知识点12?,知识点12,关于经典战术流派的第12个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,12","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00223,战术与位置,经典战术流派,经典战术流派13,both,4,世界杯经典战术流派知识点13?,知识点13,关于经典战术流派的第13个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,13","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00224,战术与位置,经典战术流派,经典战术流派14,both,4,世界杯经典战术流派知识点14?,知识点14,关于经典战术流派的第14个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,14","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-TACT-00225,战术与位置,经典战术流派,经典战术流派15,both,4,世界杯经典战术流派知识点15?,知识点15,关于经典战术流派的第15个常见知识点，涉及世界杯战术与比赛实践。,教练与球员需结合比赛理解。,fact,"经典战术流派,战术,世界杯,15","战术,流派,风格",,,入门,,,全球,zh-CN,tactic,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
