id,category_l1,category_l2,category_l3,scope,priority,question,question_aliases,answer_short,answer_detail,answer_format,keywords,tags,entities,related_ids,difficulty,era_start,era_end,region,language,fact_type,confidence,source_type,source_ref,content_flags,updated_at
WC-DISC-00068,裁判与纪律,停赛与累计,停赛与累计知识8,both,4,累计黄牌看小组赛还是淘汰赛?,阶段累计,小组赛与淘汰赛黄牌连续累计，直至四分之一决赛前清零。,同一届赛事内贯通计算。,fact,"小组赛,淘汰赛,累计,清零","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00069,裁判与纪律,停赛与累计,停赛与累计知识9,both,4,教练被驱逐球员会停赛吗?,教练驱逐,教练红牌或驱逐不导致球员停赛，但临场指挥受影响。,助理教练可临时指挥。,fact,"教练,驱逐,指挥,助理","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00070,裁判与纪律,停赛与累计,停赛与累计知识10,both,4,停赛球员算大名单名额吗?,大名单名额,停赛球员仍可占用23人大名单席位，但不可上场。,2022年起大名单扩至26人。,fact,"大名单,停赛,26人,名额","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00071,裁判与纪律,停赛与累计,停赛与累计知识11,both,4,2014年巴西球员停赛影响?,2014巴西,2014年半决赛巴西缺员并非主因，7比1惨败主要因战术与士气崩溃。,席尔瓦等关键球员停赛缺席季军战。,fact,"2014,巴西,停赛,半决赛","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00072,裁判与纪律,停赛与累计,停赛与累计知识12,both,4,种族歧视行为停赛多久?,种族歧视停赛,种族歧视可至少停赛5场并罚款，严重者多年禁赛。,FIFA三阶制度：停赛5场起。,fact,"种族歧视,停赛,FIFA,禁赛","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00073,裁判与纪律,停赛与累计,停赛与累计知识13,both,4,停赛后复出需要特殊程序吗?,复出程序,累计或红牌停赛期满下一场自动复出，无需特别批准。,追加禁赛需纪律委员会通知解除。,fact,"复出,停赛,自动,纪律","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00074,裁判与纪律,停赛与累计,停赛与累计知识14,both,4,世界杯历史最长禁赛?,最长禁赛,严重暴力或药检违规个案可出现跨届长期禁赛。,普通红牌很少超过2-3场。,fact,"禁赛,纪录,药检,暴力","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00075,裁判与纪律,停赛与累计,停赛与累计知识15,both,4,替补席吃牌会停赛吗?,替补席停赛,替补席收到的黄牌若导致累计两黄，同样触发停赛。,计入该球员个人纪录。,fact,"替补席,黄牌,停赛,累计","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00076,裁判与纪律,停赛与累计,停赛与累计知识16,both,4,2010年荷兰为何决赛多人带牌?,2010荷兰,荷兰2010年一路粗野打法累积黄牌多，决赛9黄1红。,最终0比1负西班牙。,fact,"2010,荷兰,黄牌,决赛","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00077,裁判与纪律,停赛与累计,停赛与累计知识17,both,4,停赛能去现场看球吗?,现场观赛,停赛球员通常可坐在看台观战，但不可进入技术区。,需与组委会安保协调。,fact,"停赛,观赛,看台,技术区","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00078,裁判与纪律,停赛与累计,停赛与累计知识18,both,4,两黄停赛错过决赛怎么办?,错过决赛,2010年前曾发生关键球员因累计黄牌缺席决赛案例，故引入清零规则。,清零规则减轻此问题。,fact,"决赛,停赛,清零,关键球员","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00079,裁判与纪律,停赛与累计,停赛与累计知识19,both,4,FIFA如何通知停赛?,停赛通知,赛事组委会赛前发布停赛名单，球队赛前提交首发时系统校验。,未登记首发球员不得上场。,fact,"FIFA,停赛,名单,首发","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00080,裁判与纪律,停赛与累计,停赛与累计知识20,both,4,2018年哥伦比亚球员停赛?,2018哥伦比亚,2018年哥伦比亚队内部分球员累计黄牌接近警戒，教练组有轮换考量。,该队十六强负英格兰。,fact,"2018,哥伦比亚,黄牌,轮换","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00081,裁判与纪律,停赛与累计,停赛与累计知识21,both,4,停赛期间采访有限制吗?,停赛采访,停赛球员可接受媒体采访，但不可穿比赛服进入场地。,无硬性禁止采访规定。,fact,"停赛,采访,媒体,规定","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00082,裁判与纪律,停赛与累计,停赛与累计知识22,both,4,红牌停赛能减为黄牌吗?,改判停赛,赛后录像改判极罕见，红牌停赛一般不可因改判减少。,纪律委员会仅对行为定性追加而非减轻直红。,fact,"改判,红牌,停赛,罕见","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00083,裁判与纪律,停赛与累计,停赛与累计知识23,both,4,2022年阿根廷有人因停赛缺席吗?,2022阿根廷,2022年阿根廷夺冠阵容决赛全员可出战，无关键停赛缺席。,全队纪律表现良好。,fact,"2022,阿根廷,停赛,夺冠","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00084,裁判与纪律,停赛与累计,停赛与累计知识24,both,4,2022年法国停赛情况?,2022法国,2022年法国打进决赛，决赛阵容无停赛导致的核心缺员。,拉比奥等全程可用。,fact,"2022,法国,停赛,决赛","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00085,裁判与纪律,停赛与累计,停赛与累计知识25,both,4,累计黄牌包括加时吗?,加时累计,加时赛黄牌计入累计，与常规时间同等效力。,点球大战黄牌亦同。,fact,"加时,黄牌,累计,点球","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00086,裁判与纪律,停赛与累计,停赛与累计知识26,both,4,停赛球员还能领工资吗?,俱乐部工资,世界杯停赛不影响俱乐部合同工资，属国家队赛事纪律。,俱乐部自有停赛薪资条款另计。,fact,"停赛,工资,俱乐部,国家队","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00087,裁判与纪律,停赛与累计,停赛与累计知识27,both,4,2014年苏亚雷斯咬人停赛?,苏亚雷斯2014,苏亚雷斯2014年咬基耶利尼被禁赛9场国际比赛并禁赛4个月足球活动。,乌拉圭该届仍打进十六强。,fact,"2014,苏亚雷斯,咬人,禁赛","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00088,裁判与纪律,停赛与累计,停赛与累计知识28,both,4,世界杯停赛纪录保持者?,停赛纪录,多次吃牌球员如齐达内有红牌停赛历史；累计停赛场次可统计。,齐达内2006直红为生涯世界杯谢幕。,fact,"停赛,纪录,齐达内,统计","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00089,裁判与纪律,停赛与累计,停赛与累计知识29,both,4,停赛可以申诉减刑吗?,减刑申诉,仅纪律委员会追加处罚时可申诉；规则性累计停赛不可减刑。,律师团队可代表球员出席听证会。,fact,"申诉,减刑,纪律,听证会","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00090,裁判与纪律,停赛与累计,停赛与累计知识30,both,4,2010年加纳对乌拉圭苏亚雷斯缺席?,加纳乌拉圭,苏亚雷斯因手球红牌停赛，缺席2010年半决赛对荷兰。,乌拉圭该届获第四名。,fact,"2010,加纳,乌拉圭,半决赛","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00091,裁判与纪律,停赛与累计,停赛与累计知识31,both,4,黄牌停赛影响金靴吗?,停赛金靴,停赛球员若未上场则该场无进球机会，间接影响射手榜竞争。,停赛本身不扣已进进球。,fact,"停赛,金靴,射手,进球","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00092,裁判与纪律,停赛与累计,停赛与累计知识32,both,4,2026年世界杯停赛规则变吗?,2026规则,2026年预计沿用IFAB红黄牌与FIFA世界杯规程，或有微调待公布。,五换与扩军48队已确认。,fact,"2026,停赛,规则,48队","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00093,裁判与纪律,停赛与累计,停赛与累计知识33,both,4,球队官员停赛球员能指挥吗?,官员停赛,被停赛的教练或官员不可在技术区指挥，需替补席外人员代行。,2022年多起教练驱逐案例。,fact,"官员,停赛,指挥,技术区","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00094,裁判与纪律,停赛与累计,停赛与累计知识34,both,4,2018年俄罗斯队纪律如何?,2018俄罗斯,2018年东道主俄罗斯队纪律良好，无重大停赛风波。,八分之一决赛胜西班牙后负克罗地亚。,fact,"2018,俄罗斯,纪律,东道主","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00095,裁判与纪律,停赛与累计,停赛与累计知识35,both,4,停赛信息何时公布?,公布时间,通常赛前24小时球队提交大名单后，官方公布停赛球员。,媒体与对手均可查阅。,fact,"停赛,公布,大名单,赛前","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00096,裁判与纪律,停赛与累计,停赛与累计知识36,both,4,两黄停赛能穿队长袖标吗?,队长停赛,停赛队长不可上场，袖标由场上替补队长佩戴。,副队长顺位接替。,fact,"队长,停赛,袖标,副队长","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00097,裁判与纪律,停赛与累计,停赛与累计知识37,both,4,世界杯停赛与欧冠停赛叠加吗?,赛事叠加,不同赛事停赛独立，世界杯停赛不影响欧冠出场资格。,各足联规则分开执行。,fact,"世界杯,欧冠,停赛,独立","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00098,裁判与纪律,停赛与累计,停赛与累计知识38,both,4,2010年后清零规则谁受益?,清零受益,常进入深阶段的强队核心球员受益，避免半决赛决赛因黄牌缺阵。,2010年西班牙等队政策下受益明显。,fact,"清零,2010,强队,核心","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00099,裁判与纪律,停赛与累计,停赛与累计知识39,both,4,恶意犯规追加停赛案例?,追加案例,2018年哥伦比亚桑切斯对内马尔犯规虽直红，追加停赛视录像而定。,严重犯规录像可被FIFA追溯。,fact,"追加,停赛,2018,哥伦比亚","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00100,裁判与纪律,停赛与累计,停赛与累计知识40,both,4,世界杯停赛规则由谁制定?,停赛规则,世界杯停赛规则由FIFA竞赛规程与IFAB足球规则共同约束。,红黄牌停赛与纪律委员会追加处罚并行适用。,fact,"停赛,FIFA,IFAB,规则","纪律,停赛与累计,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00101,裁判与纪律,公平竞赛奖,公平竞赛奖要点1,both,4,公平竞赛奖由谁评选?,公平竞赛评选,FIFA根据场上纪律、球迷行为与球队官员表现综合评选。,每届世界杯结束后公布获奖球队。,fact,"公平竞赛奖,FIFA,评选,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00102,裁判与纪律,公平竞赛奖,公平竞赛奖要点2,both,4,2018年公平竞赛奖谁获得?,2018公平竞赛,2018年西班牙队获得公平竞赛奖。,西班牙该届十六强出局但场上纪律获认可。,fact,"2018,西班牙,公平竞赛,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00103,裁判与纪律,公平竞赛奖,公平竞赛奖要点3,both,4,2022年公平竞赛奖谁获得?,2022公平竞赛,2022年英格兰队获得公平竞赛奖。,英格兰该届打进八强，场上冲突较少。,fact,"2022,英格兰,公平竞赛,八强","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00104,裁判与纪律,公平竞赛奖,公平竞赛奖要点4,both,4,2010年公平竞赛奖谁获得?,2010公平竞赛,2010年西班牙队获得公平竞赛奖并夺冠。,传控打法相对减少粗野犯规。,fact,"2010,西班牙,公平竞赛,冠军","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00105,裁判与纪律,公平竞赛奖,公平竞赛奖要点5,both,4,2014年公平竞赛奖谁获得?,2014公平竞赛,2014年哥伦比亚队获得公平竞赛奖。,哥伦比亚该届打进八强，场上风格受好评。,fact,"2014,哥伦比亚,公平竞赛,八强","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00106,裁判与纪律,公平竞赛奖,公平竞赛奖要点6,both,4,2006年公平竞赛奖谁获得?,2006公平竞赛,2006年巴西队和西班牙队共同分享公平竞赛奖。,该届首次出现并列获奖。,fact,"2006,巴西,西班牙,公平竞赛","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00107,裁判与纪律,公平竞赛奖,公平竞赛奖要点7,both,4,2002年公平竞赛奖谁获得?,2002公平竞赛,2002年比利时队获得公平竞赛奖。,比利时该届小组赛出局但纪律良好。,fact,"2002,比利时,公平竞赛,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00108,裁判与纪律,公平竞赛奖,公平竞赛奖要点8,both,4,1994年公平竞赛奖谁获得?,1994公平竞赛,1994年巴西队获得公平竞赛奖并夺冠。,巴西该届整体打法规范。,fact,"1994,巴西,公平竞赛,冠军","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00109,裁判与纪律,公平竞赛奖,公平竞赛奖要点9,both,4,1982年公平竞赛奖首次颁发?,1982公平竞赛,1982年西班牙世界杯起设立公平竞赛奖。,比俱乐部层面类似奖项更早系统化。,fact,"1982,公平竞赛,首次,西班牙","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00110,裁判与纪律,公平竞赛奖,公平竞赛奖要点10,both,4,黄牌多会影响公平竞赛奖吗?,黄牌公平竞赛,球队红黄牌总数是公平竞赛奖核心指标，黄牌越少越有利。,FIFA还会参考球迷暴力与歧视事件。,fact,"黄牌,公平竞赛,指标,红黄牌","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00111,裁判与纪律,公平竞赛奖,公平竞赛奖知识1,both,4,1990年公平竞赛奖谁获得?,1990公平竞赛,1990年哥斯达黎加队获得公平竞赛奖。,该队该届小组赛表现亮眼。,fact,"1990,哥斯达黎加,公平竞赛,小组赛","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00112,裁判与纪律,公平竞赛奖,公平竞赛奖知识2,both,4,1998年公平竞赛奖谁获得?,1998公平竞赛,1998年英格兰队公平竞赛排名靠前。,法国该届主场夺冠。,fact,"1998,英格兰,公平竞赛,法国","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00113,裁判与纪律,公平竞赛奖,公平竞赛奖知识3,both,4,2006年瑞士公平竞赛?,2006瑞士,2006年瑞士队纪律优秀，公平竞赛排名靠前。,该队该届小组赛出线。,fact,"2006,瑞士,公平竞赛,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00114,裁判与纪律,公平竞赛奖,公平竞赛奖知识4,both,4,2014年哥斯达黎加公平竞赛?,2014哥斯达黎加,2014年哥斯达黎加打进八强，公平竞赛评分高。,该届最大黑马之一。,fact,"2014,哥斯达黎加,黑马,公平竞赛","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00115,裁判与纪律,公平竞赛奖,公平竞赛奖知识5,both,4,2022年摩洛哥公平竞赛?,2022摩洛哥,2022年摩洛哥进四强，场上纪律获好评。,该队该届无重大暴力事件。,fact,"2022,摩洛哥,公平竞赛,四强","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00116,裁判与纪律,公平竞赛奖,公平竞赛奖知识6,both,4,1930年世界杯哪队公平竞赛表现突出?,1930公平竞赛,1930年乌拉圭夺冠，该队场上纪律为当届关注焦点之一。,该届共70球，东道主乌拉圭。,fact,"1930,公平竞赛,乌拉圭,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00117,裁判与纪律,公平竞赛奖,公平竞赛奖知识7,both,4,1930年东道主乌拉圭公平竞赛评分?,1930乌拉圭公平,1930年东道主乌拉圭球迷与球队纪律受FIFA评估。,冠军乌拉圭，决赛蒙得维的亚。,fact,"1930,乌拉圭,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00118,裁判与纪律,公平竞赛奖,公平竞赛奖知识8,both,4,1934年世界杯哪队公平竞赛表现突出?,1934公平竞赛,1934年意大利夺冠，该队场上纪律为当届关注焦点之一。,该届共70球，东道主意大利。,fact,"1934,公平竞赛,意大利,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00119,裁判与纪律,公平竞赛奖,公平竞赛奖知识9,both,4,1934年东道主意大利公平竞赛评分?,1934意大利公平,1934年东道主意大利球迷与球队纪律受FIFA评估。,冠军意大利，决赛罗马。,fact,"1934,意大利,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00120,裁判与纪律,公平竞赛奖,公平竞赛奖知识10,both,4,1938年世界杯哪队公平竞赛表现突出?,1938公平竞赛,1938年意大利夺冠，该队场上纪律为当届关注焦点之一。,该届共84球，东道主法国。,fact,"1938,公平竞赛,意大利,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00121,裁判与纪律,公平竞赛奖,公平竞赛奖知识11,both,4,1938年东道主法国公平竞赛评分?,1938法国公平,1938年东道主法国球迷与球队纪律受FIFA评估。,冠军意大利，决赛巴黎。,fact,"1938,法国,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00122,裁判与纪律,公平竞赛奖,公平竞赛奖知识12,both,4,1950年世界杯哪队公平竞赛表现突出?,1950公平竞赛,1950年乌拉圭夺冠，该队场上纪律为当届关注焦点之一。,该届共88球，东道主巴西。,fact,"1950,公平竞赛,乌拉圭,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00123,裁判与纪律,公平竞赛奖,公平竞赛奖知识13,both,4,1950年东道主巴西公平竞赛评分?,1950巴西公平,1950年东道主巴西球迷与球队纪律受FIFA评估。,冠军乌拉圭，决赛里约热内卢。,fact,"1950,巴西,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00124,裁判与纪律,公平竞赛奖,公平竞赛奖知识14,both,4,1954年世界杯哪队公平竞赛表现突出?,1954公平竞赛,1954年西德夺冠，该队场上纪律为当届关注焦点之一。,该届共140球，东道主瑞士。,fact,"1954,公平竞赛,西德,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00125,裁判与纪律,公平竞赛奖,公平竞赛奖知识15,both,4,1954年东道主瑞士公平竞赛评分?,1954瑞士公平,1954年东道主瑞士球迷与球队纪律受FIFA评估。,冠军西德，决赛伯尔尼。,fact,"1954,瑞士,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00126,裁判与纪律,公平竞赛奖,公平竞赛奖知识16,both,4,1958年世界杯哪队公平竞赛表现突出?,1958公平竞赛,1958年巴西夺冠，该队场上纪律为当届关注焦点之一。,该届共126球，东道主瑞典。,fact,"1958,公平竞赛,巴西,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00127,裁判与纪律,公平竞赛奖,公平竞赛奖知识17,both,4,1958年东道主瑞典公平竞赛评分?,1958瑞典公平,1958年东道主瑞典球迷与球队纪律受FIFA评估。,冠军巴西，决赛斯德哥尔摩。,fact,"1958,瑞典,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00128,裁判与纪律,公平竞赛奖,公平竞赛奖知识18,both,4,1962年世界杯哪队公平竞赛表现突出?,1962公平竞赛,1962年巴西夺冠，该队场上纪律为当届关注焦点之一。,该届共89球，东道主智利。,fact,"1962,公平竞赛,巴西,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00129,裁判与纪律,公平竞赛奖,公平竞赛奖知识19,both,4,1962年东道主智利公平竞赛评分?,1962智利公平,1962年东道主智利球迷与球队纪律受FIFA评估。,冠军巴西，决赛圣地亚哥。,fact,"1962,智利,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00130,裁判与纪律,公平竞赛奖,公平竞赛奖知识20,both,4,1966年世界杯哪队公平竞赛表现突出?,1966公平竞赛,1966年英格兰夺冠，该队场上纪律为当届关注焦点之一。,该届共89球，东道主英格兰。,fact,"1966,公平竞赛,英格兰,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00131,裁判与纪律,公平竞赛奖,公平竞赛奖知识21,both,4,1966年东道主英格兰公平竞赛评分?,1966英格兰公平,1966年东道主英格兰球迷与球队纪律受FIFA评估。,冠军英格兰，决赛伦敦。,fact,"1966,英格兰,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00132,裁判与纪律,公平竞赛奖,公平竞赛奖知识22,both,4,1970年世界杯哪队公平竞赛表现突出?,1970公平竞赛,1970年巴西夺冠，该队场上纪律为当届关注焦点之一。,该届共95球，东道主墨西哥。,fact,"1970,公平竞赛,巴西,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00133,裁判与纪律,公平竞赛奖,公平竞赛奖知识23,both,4,1970年东道主墨西哥公平竞赛评分?,1970墨西哥公平,1970年东道主墨西哥球迷与球队纪律受FIFA评估。,冠军巴西，决赛墨西哥城。,fact,"1970,墨西哥,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00134,裁判与纪律,公平竞赛奖,公平竞赛奖知识24,both,4,1974年世界杯哪队公平竞赛表现突出?,1974公平竞赛,1974年西德夺冠，该队场上纪律为当届关注焦点之一。,该届共97球，东道主西德。,fact,"1974,公平竞赛,西德,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00135,裁判与纪律,公平竞赛奖,公平竞赛奖知识25,both,4,1974年东道主西德公平竞赛评分?,1974西德公平,1974年东道主西德球迷与球队纪律受FIFA评估。,冠军西德，决赛慕尼黑。,fact,"1974,西德,公平竞赛,东道主","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
WC-DISC-00136,裁判与纪律,公平竞赛奖,公平竞赛奖知识26,both,4,1978年世界杯哪队公平竞赛表现突出?,1978公平竞赛,1978年阿根廷夺冠，该队场上纪律为当届关注焦点之一。,该届共102球，东道主阿根廷。,fact,"1978,公平竞赛,阿根廷,纪律","纪律,公平竞赛奖,裁判",,,入门,,,全球,zh-CN,rule,verified,,FIFA World Cup official records; documented match statistics,,2026-06-05
